term;definition;source;info_semantica
televisión de calidad convencional;"La televisión de calidad convencional es un sistema de transmisión de señales de televisión que utiliza una resolución de imagen de 480 líneas o menos. Este tipo de televisión se basa en estándares de transmisión establecidos por organizaciones internacionales como la Unión Internacional de Telecomunicaciones (UIT) y la Organización Internacional de Normalización (ISO).

En los países que utilizan el sistema de televisión analógico PAL, la resolución de imagen estándar es de 625 líneas, mientras que en los países que utilizan el sistema NTSC, la resolución estándar es de 525 líneas. La televisión de calidad convencional también puede incluir formatos de alta definición como el HDTV (High Definition Television), que ofrece una resolución de imagen superior a la de la televisión de calidad convencional.

La televisión de calidad convencional ha sido la forma predominante de transmitir televisión durante muchos años, pero con el avance de la tecnología,";CCITT, Rec.I. 113;Variants: televisión de calidad convencional | Domains: EDUCATION AND COMMUNICATIONS | Context: televisión definida por las normas de televisión convencionales de 625 líneas y 525 líneas, como los sistemas NTSC, PAL y SECAM | Ref: CCITT, Rec.I. 113
carga;"La carga es el proceso de transferir un archivo desde un equipo informático a un servidor. Este proceso se realiza mediante un protocolo de transferencia de archivos, como FTP o SFTP. La carga puede ser realizada por un usuario final o por un programa automatizado.

Ejemplos:

- El usuario final puede utilizar un cliente de FTP para cargar un archivo a un servidor.
- Un programa automatizado puede utilizar un script de comandos para cargar varios archivos a un servidor.

Notas:

- La carga puede ser realizada en modo activo o pasivo. En modo activo, el cliente inicia la conexión al servidor. En modo pasivo, el servidor inicia la conexión al cliente.
- La carga puede ser realizada en modo anónimo o no anónimo. En modo anónimo, el usuario no necesita autenticarse en el servidor. En modo no anónimo, el usuario debe proporcion";"Valentín López, Gema: <i>Informática básica: sistema operativo, Internet y correo electrónico</i>, Editorial CEP, 2014, <a href=""https://books.google.be/books?id=0OpCDwAAQBAJ&amp;lpg=PP1&amp;hl=es&amp;pg=PA4#v=onepage&amp;q&amp;f=false"" target=""_blank"">https://books.google.be/books?id=0OpCDwAAQBAJ&amp;lpg=PP1&amp;hl=es&amp;pg=PA4#v=onepage&amp;q&amp;f=false</a> [23.4.2018]";Variants: carga | Domains: EDUCATION AND COMMUNICATIONS | Context: Transferencia de un archivo desde un equipo informático a un servidor. | Ref: Valentín López, Gema: Informática básica: sistema operativo, Internet y correo electrónico , Editorial CEP, 2014, https://books.google.be/books?id=0OpCDwAAQBAJ&lpg=PP1&hl=es&pg=PA4#v=onepage&q&f=false [23.4.2018]
onda reflejada en el suelo;"La onda reflejada en el suelo es una onda electromagnética que se propaga a través del aire y se refleja sobre la superficie terrestre. Esta onda puede ser utilizada para comunicaciones de radio o para medir la distancia entre dos puntos. La longitud de onda de la onda reflejada en el suelo varía según la frecuencia de la onda. Por ejemplo, las ondas de radio cortas tienen una longitud de onda más larga que las ondas de radio ultracortas.

Ejemplos:

- La onda reflejada en el suelo se utiliza para comunicaciones de radio en la banda de frecuencias de 3 a 30 MHz.
- La onda reflejada en el suelo se utiliza para medir la distancia entre dos puntos utilizando un radar.
- La onda reflejada en el suelo se utiliza para determinar la altura de los edificios utilizando un láser.

Conclusiones:

La onda ref";DANTERM 15054;Variants: onda reflejada en el suelo | Domains: EDUCATION AND COMMUNICATIONS | Context: la parte de la onda de suelo que se refleja sobre la superficie terrestre | Ref: DANTERM 15054
intercambio de archivos entre pares;;"PE-ES, basado en:<br> Malmierca, M.: «Piratería editorial en Internet», <i>Revista CERLALC</i>, 2005 <a href=""http://www.cerlalc.org/Revista_Pirateria/pdf/n_art10.pdf"" target=""_blank"">http://www.cerlalc.org/Revista_Pirateria/pdf/n_art10.pdf</a> [30.7.2015]";Variants: intercambio de archivos entre pares | Domains: EDUCATION AND COMMUNICATIONS | Context: Intercambio de archivos mediante programas informáticos que permiten a los usuarios poner a disposición del resto archivos almacenados en su ordenador, haciendo las veces de servidor, y acceder a su vez como clientes a los archivos de otros usuarios conectados en ese momento. | Ref: PE-ES, basado en: Malmierca, M.: «Piratería editorial en Internet», Revista CERLALC , 2005 http://www.cerlalc.org/Revista_Pirateria/pdf/n_art10.pdf [30.7.2015]
asíncrono;;UIT-T, Rec.G. 701,1993,6018;Variants: asíncrono | Domains: EDUCATION AND COMMUNICATIONS | Context: característica esencial de una escala de tiempo o de una señal en virtud de la cual sus instantes significativos correspondientes no se presentan necesariamente con la misma cadencia media | Ref: UIT-T, Rec.G. 701,1993,6018
ciclo de instrucción;"Un ciclo de instrucción es una secuencia de pasos que se ejecutan en un orden específico para completar una tarea o proceso. En el contexto de la programación, un ciclo de instrucción es una estructura de control que repite una serie de instrucciones hasta que se cumplen ciertas condiciones.

En general, un ciclo de instrucción comienza con una instrucción de inicio que especifica las instrucciones a repetir y las condiciones bajo las cuales se debe repetir. Después de cada iteración del ciclo, se evalúa si se han cumplido las condiciones para continuar. Si no se ha cumplido ninguna condición, el ciclo termina. De lo contrario, se vuelve a ejecutar la instrucción de inicio y se repiten las instrucciones dentro del ciclo.

Los ciclos de instrucción son importantes en la programación porque permiten automatizar tareas repetitivas y simplificar el código. Por ejemplo, si";J.A. Alonso y J.M. Otero, Ingenieros;Variants: ciclo de instrucción | Domains: EDUCATION AND COMMUNICATIONS | Context: etapas elementales necesarias para ejecutar una instrucción | Ref: J.A. Alonso y J.M. Otero, Ingenieros
servicio de blog;Un servicio de blog es una plataforma que permite crear y publicar;"PE-ES, basado en : <p> -Wikipedia, La enciclopedia libre <a href=""http://es.wikipedia.org/wiki/WordPress"" target=""_blank"">http://es.wikipedia.org/wiki/WordPress</a> [24.3.2015] </p><p>-Wikipedia, La enciclopedia libre <a href=""http://es.wikipedia.org/wiki/Blogger"" target=""_blank"">http://es.wikipedia.org/wiki/Blogger</a> [24.3.2015]</p>";Variants: servicio de blog | Domains: EDUCATION AND COMMUNICATIONS | Context: Plataforma que permite crear y publicar blogs. | Ref: PE-ES, basado en : -Wikipedia, La enciclopedia libre http://es.wikipedia.org/wiki/WordPress [24.3.2015] -Wikipedia, La enciclopedia libre http://es.wikipedia.org/wiki/Blogger [24.3.2015]
indicación de error;;CCITT, Libro rojo, X. 224;Variants: indicación de error | Domains: EDUCATION AND COMMUNICATIONS | Context: una indicación REINICIACION-R, o una indicación DESCONEXION-R con un código de motivo indicativo de un error, enviada por el proveedor SR y recibida por una entidad de transporte | Ref: CCITT, Libro rojo, X. 224
elemento software;"Un elemento software es una unidad básica de programación que se utiliza para construir aplicaciones informáticas. Es una pieza de código que realiza una función específica dentro del programa, como por ejemplo, leer datos de un archivo, calcular una suma o mostrar un mensaje en pantalla. Los elementos software son los bloques básicos de las aplicaciones informáticas y se combinan para crear programas más complejos.

Ejemplos:

- Un elemento software puede ser una función que calcula el área de un triángulo.
- Un elemento software puede ser una clase que representa un objeto de negocio, como un cliente o un producto.
- Un elemento software puede ser una biblioteca de funciones que proporciona servicios comunes, como manejo de archivos o conexión a bases de datos.

Conclusiones:

Los elementos software son los bloques básicos de las aplicaciones informáticas y se utilizan para construir programas más comple";Mundo científico, mayo 1985;Variants: elemento software | Domains: EDUCATION AND COMMUNICATIONS | Context: parte fundamental de un sistema o de un programa | Ref: Mundo científico, mayo 1985
representación distribuida;"La representación distribuida es un modelo en el cual el conocimiento de cualquier patrón individual no se almacena en las conexiones de una unidad especial reservada para ese patrón, sino que está distribuido en conexiones entre un gran número de unidades de proceso; 2) modelo en el cual cada entidad está representada por un patrón de actividad distribuido en muchos elementos computacionales y cada elemento computacional está implicado en representar muchas entidades diferentes.";TIBI-CENTAURUS;"Variants: representación distribuida | Domains: EDUCATION AND COMMUNICATIONS | Context: modelo en el cual el conocimiento de cualquier patrón individual no se almacena en las conexiones de una unidad especial reservada para ese patrón, sino que está distribuido en conexiones entre un gran número de unidades de proceso; 2) modelo en el cual cada entidad está representada por un patrón de actividad distribuido en muchos elementos computacionales y cada elemento computacional está implicado en representar muchas entidades diferentes | Ref: TIBI-CENTAURUS"
notación Iverson;"La notación Iverson es un sistema de escritura matemática que utiliza solo dos símbolos: 0 y 1. Se utiliza principalmente en teoría de conjuntos y programación lógica. Fue creada por Kenneth E. Iverson en 1962 y se ha utilizado en varios lenguajes de programación, como APL y J.

En la notación Iverson, las expresiones se escriben como funciones de variables. Por ejemplo, la función f(x) se escribe como xf. La variable x se llama argumento de la función y f se llama operador.

Las funciones pueden ser compuestas para formar nuevas funciones. Por ejemplo, la función g(x) = x + 1 se puede escribir como (xf) + 1.

La notación Iverson también permite la definición de funciones recursivas. Por ejemplo, la función factorial se puede definir como:

factorial(n) = n * factorial(n - 1)";Termcat;Variants: notación Iverson | Domains: EDUCATION AND COMMUNICATIONS | Context: conjunto especial de símbolos destinados a describir la estructura formal de los lenguajes de ordenador | Ref: Termcat
balanceo;"Balanceo es un proceso que se realiza en los sistemas de comunicaciones digitales para evitar que las señales de datos se pierdan o se corrompan debido a interferencias externas. El balanceo consiste en enviar la misma señal de datos por dos o más canales diferentes, de manera que si uno de ellos sufre interferencia, la otra señal puede ser utilizada para reconstruir la información perdida.

Ejemplo:

En un sistema de telefonía digital, el balanceo se utiliza para garantizar la calidad de la conexión entre los usuarios. Si una línea de telefónica sufre interferencias externas, como por ejemplo, la presencia de un aparato electrónico cerca del cable, el balanceo permite que la conversación se mantenga sin problemas.

Conclusiones:

El balanceo es una técnica importante en las comunicaciones digitales para garantizar la integridad de las señales de datos. Permite evitar que las interferencias externas afecten";Profs.A.Ribagorda Garnacho/J. Fernández González;Variants: balanceo | Domains: EDUCATION AND COMMUNICATIONS | Context: proceso de sumar módulo 2 un contador a una clave | Ref: Profs.A.Ribagorda Garnacho/J. Fernández González
partición a frecuencia elevada;;A. Soto López, Ing. de Sistemas, Alcatel Standard Eléctrica, SA, Madrid, 1994;Variants: partición a frecuencia elevada | Domains: EDUCATION AND COMMUNICATIONS | Context: configuración de sistema de banda ancha caracterizada por amplificadores bidireccionales en los que las señales de frecuencias de 5 MHz a 174 MHz se retransmiten en el sentido de retorno y las señales de frecuencias de 234 MHz para arriba se retransmiten en sentido de ida | Ref: A. Soto López, Ing. de Sistemas, Alcatel Standard Eléctrica, SA, Madrid, 1994
modelo;"Un modelo es una representación abstracta o simplificada de un objeto, proceso o sistema real. Los modelos pueden ser utilizados para ayudar a comprender, predecir o controlar el comportamiento de los sistemas reales. En general, los modelos son abstracciones de los sistemas reales que se utilizan para estudiar sus propiedades y comportamientos.

Ejemplos:
* Un modelo matemático de un sistema físico, como una ecuación diferencial, puede ser utilizado para predecir el comportamiento del sistema en condiciones específicas.
* Un modelo de negocio puede ser utilizado para planear y analizar la estrategia empresarial.
* Un modelo de computadora puede ser utilizado para simular el comportamiento de un sistema informático.

Conclusiones:
Los modelos son importantes en muchas áreas de la ciencia y la tecnología, ya que permiten comprender y predecir el comportamiento de sistemas complejos. Sin embargo, es importante recordar que los modelos";Propuesta de norma UNE 71-012,1987;Variants: modelo | Domains: EDUCATION AND COMMUNICATIONS | Context: en un lenguaje de programación, descripción de una serie de caracteres en la que cada posición se le ha asociado un símbolo que representa las propiedades del carácter que puede ocupar esa posición | Ref: Propuesta de norma UNE 71-012,1987
conectividad digital;"Conectividad digital es la capacidad de acceder a tecnologías digitales y usarlas para conectarse a Internet y compartir datos. Es un concepto clave en la inclusión digital, ya que permite a las personas participar en la sociedad digital y beneficiarse de los avances tecnológicos.

La conectividad digital se basa en la disponibilidad de infraestructura de telecomunicaciones, como redes de fibra óptica o 4G/5G, y en la capacidad de las personas de acceder a estas tecnologías. Esto incluye la disponibilidad de dispositivos electrónicos, como computadoras, teléfonos inteligentes o tablets, así como la conexión a Internet a través de servicios de telecomunicaciones.

La conectividad digital también se refiere al uso de las tecnologías digitales para conectarse a Internet y compartir datos. Esto puede incluir la creación de contenido digital, como fotografías, vídeos o textos, y su publicación en plata";"Consejo-ES a partir de diversas fuentes. Véase, por ejemplo:<div>Duarte, F. y Pires, H. F.: <a href=""http://www.ub.edu/geocrit/aracne/aracne-150.htm"" target=""_blank"">«Inclusión digital, tres conceptos clave: conectividad, accesibilidad, comunicabilidad»<time datetime=""12.10.2021""> (12.10.2021)</time></a>, <i>Ar@cne<br>REVISTA ELECTRÓNICA DE RECURSOS EN INTERNET<br>SOBRE GEOGRAFÍA Y CIENCIAS SOCIALES, </i>n.º 150, 1.8.2011, Universidad de Barcelona.</div>";Variants: conectividad digital | Domains: EDUCATION AND COMMUNICATIONS | Context: Capacidad de acceso a tecnologías digitales y de uso de las mismas para conectarse a internet y compartir datos. | Ref: Consejo-ES a partir de diversas fuentes. Véase, por ejemplo: Duarte, F. y Pires, H. F.: «Inclusión digital, tres conceptos clave: conectividad, accesibilidad, comunicabilidad» (12.10.2021) , Ar@cne REVISTA ELECTRÓNICA DE RECURSOS EN INTERNET SOBRE GEOGRAFÍA Y CIENCIAS SOCIALES, n.º 150, 1.8.2011, Universidad de Barcelona.
separador de grupo;"Separador de grupo es un carácter de control ASCII número 29 que se utiliza para separar grupos de caracteres.

Explicación:

El separador de grupo es un carácter de control ASCII utilizado para separar grupos de caracteres. Este carácter tiene el código hexadecimal 0x1D y el valor decimal 29. Su función principal es dividir cadenas de texto en diferentes partes o subcadenas. Por ejemplo, si tenemos una cadena de texto con varios campos separados por espacios, podemos utilizar el separador de grupo para reemplazar los espacios con este carácter y obtener una cadena más compacta y legible.

Ejemplo:

Supongamos que tenemos una cadena de texto con tres campos separados por espacios: ""John Smith 3456789"". Si queremos reemplazar los espacios con el separador de grupo, podemos utilizar la siguiente expresión regular:

```
/";Consejo-ES;Variants: separador de grupo | Domains: EDUCATION AND COMMUNICATIONS | Context: Carácter de control ASCII número 29 que se usa para separar grupos de caracteres. | Ref: Consejo-ES
descriptor de datos;"Un descriptor de datos es una estructura de datos que se utiliza para almacenar información sobre los datos en un sistema de información. Un descriptor de datos puede contener información como el tipo de dato, el formato, la longitud, la ubicación en memoria y otros atributos relacionados con los datos. Los descriptores de datos son importantes porque ayudan a organizar y clasificar los datos en un sistema de información, lo que facilita su acceso y uso por parte de los usuarios.

Ejemplo:
En un sistema de gestión de bases de datos, un descriptor de datos podría ser utilizado para almacenar información sobre una columna de una tabla. Por ejemplo, si tenemos una tabla llamada ""clientes"" con una columna llamada ""nombre"", el descriptor de datos de la columna ""nombre"" podría contener información como el tipo de dato (por ejemplo, cadena de texto), la longitud máxima permitida (por ejemplo, 50 caracteres) y";Termcat;Variants: descriptor de datos | Domains: EDUCATION AND COMMUNICATIONS | Context: puntero que indica la posición en memoria de un elemento de datos | Ref: Termcat
soporte físico;"Un soporte físico es una parte tangible o física de un sistema informático que se utiliza para almacenar, procesar o transmitir datos. Puede ser un dispositivo como un ordenador, un teléfono móvil, un disco duro, un puerto USB o un cable de red. El soporte físico es diferente del software, que son instrucciones y programas que se ejecutan en el equipo.

El soporte físico puede incluir componentes eléctricos, electrónicos, electromecánicos y mecánicos. Por ejemplo, un ordenador tiene un teclado, ratón, pantalla, CPU, RAM, disco duro, tarjeta gráfica, conector de alimentación y otros componentes. Cada uno de estos componentes es un soporte físico que juega un papel importante en el funcionamiento del ordenador.

Los soportes físicos también pueden ser dispositivos externos que se conectan al ordenador a través de puertos USB, HDMI, VGA,";"<i>Wikipedia</i>, <a href=""https://es.wikipedia.org/wiki/Hardware"" target=""_blank""><i>hardware</i> <time datetime=""13.3.2023""> (13.3.2023)</time></a>.";Variants: soporte físico | Domains: EDUCATION AND COMMUNICATIONS | Context: Partes físicas, tangibles, de un sistema informático, sus componentes eléctricos, electrónicos, electromecánicos y mecánicos. | Ref: Wikipedia , hardware (13.3.2023) .
tiempo de adición;"Tiempo de adición es el tiempo que tarda un ordenador digital en realizar una suma, sin incluir el tiempo necesario para obtener las cantidades desde la memoria, ni el de devolver el resultado a la memoria.

Ejemplos:

El tiempo de adición es un factor importante en la velocidad de procesamiento de un ordenador digital.

La velocidad de procesamiento de un ordenador digital se mide en ciclos por segundo (CPS), que es la cantidad de operaciones que puede realizar el ordenador en un segundo. El tiempo de adición es uno de los factores que afectan a la velocidad de procesamiento, ya que determina cuanto tiempo tarda el ordenador en realizar una suma.

El tiempo de adición también se conoce como tiempo de ejecución o tiempo de procesamiento. Es importante tener en cuenta este tiempo cuando se diseña un programa de computadora, ya que puede afectar al rendimiento del programa.

En resumen, el tiempo de adición es el tiempo que tarda un ordenador digital en realizar una suma,";Termcat;Variants: tiempo de adición | Domains: EDUCATION AND COMMUNICATIONS | Context: tiempo requerido en un ordenador digital para realizar una suma, sin incluir el tiempo necesario para obtener las cantidades desde la memoria, ni el de devolver el resultado a la memoria | Ref: Termcat
elemento de equipo lógico;"Un elemento de equipo lógico es una parte fundamental de un sistema o de un programa. Es un componente básico que se utiliza para construir otros componentes más complejos. Puede ser un dispositivo físico, como un circuito integrado o un transistor, o un software, como un algoritmo o una función. Los elementos de equipo lógicos son los bloques básicos de un sistema y son necesarios para su funcionamiento correcto.

Ejemplos:
- Un microprocesador es un elemento de equipo lógico que forma parte de un ordenador personal.
- Una memoria RAM es un elemento de equipo lógico que almacena datos en un ordenador.
- Un sensor de temperatura es un elemento de equipo lógico que mide la temperatura en un sistema de control automático.
- Un algoritmo de ordenamiento es un elemento de equipo lógico que se utiliza para ordenar una lista de datos.

Notas adicionales:
Los elementos de equipo lógicos pueden ser combinados para";Mundo científico, mayo 1985;Variants: elemento de equipo lógico | Domains: EDUCATION AND COMMUNICATIONS | Context: parte fundamental de un sistema o de un programa | Ref: Mundo científico, mayo 1985
