term;definition;source;info_semantica
célula permanente de la UE en SHAPE;"La célula permanente de la Unión Europea en SHAPE es una organización internacional que se creó en 2006 con el objetivo de mejorar la cooperación entre la Unión Europea y la Organización del Tratado del Atlántico Norte (OTAN). La célula está ubicada en el cuartel general de la OTAN en Mons, Bélgica, y su misión principal es coordinar las actividades militares y políticas de la Unión Europea con las de la OTAN.

La célula permanente de la UE en SHAPE tiene varias funciones importantes. Primero, ayuda a coordinar las operaciones militares conjuntas entre la Unión Europea y la OTAN. Esto incluye la planificación y ejecución de misiones de paz y seguridad, así como la gestión de crisis y emergencias. Además, la célula también trabaja para promover la cooperación militar y política entre los miembros de la Unión Europea y la OTAN.

Para cumplir con sus funciones, la célula";Consejo-ES;Variants: célula permanente de la UE en SHAPE | Domains: INTERNATIONAL RELATIONS | Context: Creada en 2006 para mejorar la cooperación entre la UE y la OTAN. | Ref: Consejo-ES
situación real;"La situación real es la descripción de las circunstancias actuales de una persona, lugar o cosa. Es importante tener en cuenta que la situación real puede cambiar a lo largo del tiempo, por lo que es necesario estar atento a los cambios que puedan ocurrir.

Ejemplos:

- La situación real de la ciudad es muy diferente a la que se ve en los medios de comunicación.
- La situación real de la empresa es mejor de lo que parece.
- La situación real de la economía es más compleja de lo que se piensa.

Conclusión:

En resumen, la situación real es la descripción de las circunstancias actuales de una persona, lugar o cosa. Es importante tener en cuenta que la situación real puede cambiar a lo largo del tiempo, por lo que es necesario estar atento a los cambios que puedan ocurrir.";Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: situación real | Domains: INTERNATIONAL RELATIONS | Context: estado o condiciones existentes en un momento determinado de tiempo | Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
Entrenamiento de Helicópteros en Zonas de Gran Altitud y Elevadas Temperaturas;;"Sitio web de la CEP (en inglés): Pesco Projects &gt; <a href=""https://pesco.europa.eu/project/helicopter-hot-and-high-training-h3-training/"" target=""_blank"">Helicopter Hot and High Training (H3 Training)<time datetime=""7.4.2021""> (7.4.2021)</time></a>.";Variants: Entrenamiento de Helicópteros en Zonas de Gran Altitud y Elevadas Temperaturas | Domains: INTERNATIONAL RELATIONS | Context: Proyecto de la Cooperación Estructurada Permanente (CEP) tendente a ofrecer a las tripulaciones de helicópteros (tanto militares como civiles) formación especializada sobre vuelo y táctica en entornos de gran altitud y con temperaturas elevadas. | Ref: Sitio web de la CEP (en inglés): Pesco Projects > Helicopter Hot and High Training (H3 Training) (7.4.2021) .
buque patrullero;"Un buque patrullero es una pequeña embarcación utilizada en operaciones de vigilancia y defensa costera.

Explicación:
El término ""buque patrullero"" se refiere a una clase de barcos que son utilizados por las fuerzas armadas o las agencias de seguridad marítima para realizar tareas de vigilancia y defensa costera. Estos barcos son diseñados para ser manejables y eficientes en aguas poco profundas, como bahías y canales costeros.

Los buques patrulleros pueden ser equipados con diferentes tipos de armamento, tales como cañones, misiles antiaéreos y torpedos. Además, están dotados con sensores avanzados, como radar y sistemas de detección de infrarrojos, lo que les permite detectar objetivos en el mar y en el aire.

Las funciones principales de los buques patrulleros incluyen la vigilancia de las aguas territoriales, la intercepción";COM-ES;Variants: buque patrullero | Domains: INTERNATIONAL RELATIONS | Context: Pequeña embarcación usada en operaciones de vigilancia y defensa costera. | Ref: COM-ES
sistema de defensa antimisiles;"Un sistema de defensa antimisiles es un conjunto de sistemas que se utilizan para detectar, rastrear y destruir misiles enemigos antes de que puedan alcanzar sus objetivos. Estos sistemas pueden incluir sensores de radar, misiles antibalísticos y sistemas de control de fuego. Los sistemas de defensa antimisiles se utilizan principalmente para proteger instalaciones militares, bases aéreas y ciudades importantes contra ataques con misiles balísticos.

Ejemplos:
El sistema de defensa antimisiles THAAD (Terminal High Altitude Area Defense) es un sistema de defensa antimisiles desarrollado por los Estados Unidos que está diseñado para interceptar misiles balísticos en su fase terminal.

La Organización del Tratado del Atlántico Norte (OTAN) ha implementado un sistema de defensa antimisiles conocido como el Sistema de Defensa Aérea Europea (EADS), que está diseñado para proteger Europa contra ata";"Consejo-ES basado en <a href=""http://www.aerospace-technology.com/projects/eurocopter_ec145/"" target=""_blank"">http://www.aerospace-technology.com/projects/eurocopter_ec145/</a>";Variants: sistema de defensa antimisiles | Domains: INTERNATIONAL RELATIONS | Context: Un sistema para proteger las aeronaves, en particular los helicópteros y aeronaves civiles de los ataques con misiles tierra-aire. | Ref: Consejo-ES basado en http://www.aerospace-technology.com/projects/eurocopter_ec145/
instrucciones del Estado Mayor director del ejercicio;;Guía de planeamiento del ejercicio CME 02, SN 4599/01, punto II.4;"Variants: instrucciones del Estado Mayor director del ejercicio | Domains: INTERNATIONAL RELATIONS | Context: Se trata de uno de los documentos de ejercicio en el contexto de los ejercicios de conducción de crisis. ""La DI-INST incluirá información destinada al Estado Mayor director del ejercicio (DISTAFF) sobre la conducción propiamente dicha del ejercicio. También figurará en las DI-INST una Lista de Acontecimientos previamente definida, que incluirá una serie de acontecimientos clave y de otra índole relacionados con el escenario ficticio para el período activo (en simulación). | Ref: Guía de planeamiento del ejercicio CME 02, SN 4599/01, punto II.4"
reserva estratégica;"Reserva estratégica es un concepto militar que se refiere a los recursos militares que se mantienen en reserva para ser utilizados en caso de emergencia o crisis internacional. Estos recursos pueden incluir personal militar, equipamiento militar, material bélico y otros recursos necesarios para apoyar las operaciones militares. La reserva estratégica puede estar ubicada en diferentes lugares, como bases militares, depósitos de armas y otras instalaciones militares.

La reserva estratégica tiene varios propósitos. Primero, sirve como una forma de seguridad nacional, ya que proporciona recursos adicionales en caso de que se produzca una guerra o otra situación de emergencia. Segundo, la reserva estratégica puede ser utilizada para apoyar las operaciones militares en áreas remotas o difíciles de acceder, donde los recursos locales son insuficientes. Por último, la reserva estratégica puede ser utilizada para reforzar las fuerzas militares";Estado Mayor de la Defensa español, Traducción del Glosario OTAN de Términos y Definiciones, Madrid, agosto de 1996;Variants: reserva estratégica | Domains: INTERNATIONAL RELATIONS | Context: Refuerzos exteriores que no dependen de un Mando Subordinado Principal, pero que pueden ser desplegados en cualquier región para cumplir una misión en un momento determinado bajo las órdenes de un Mando Supremo Aliado. | Ref: Estado Mayor de la Defensa español, Traducción del Glosario OTAN de Términos y Definiciones, Madrid, agosto de 1996
alerta rápida e interceptación con vigilancia espacial de los teatros de operaciones;"Alerta rápida e interceptación con vigilancia espacial de los teatros de operaciones es un proyecto de la Comisión Europea (CEP) encaminado a reforzar las capacidades de alerta temprana e interceptación de amenazas aéreas en el espacio, con el objetivo de que Europa tenga capacidad propia para contribuir al sistema de defensa contra misiles balísticos de la Organización del Tratado del Atlántico Norte (OTAN). El proyecto se inició en 2018 y está previsto que concluya en 2024.

El proyecto consiste en desarrollar tecnologías y sistemas de vigilancia espacial para detectar y seguir objetivos en el espacio, así como en mejorar las capacidades de intercepción de misiles balísticos. La CEP ha invertido más de 100 millones de euros en este proyecto, que forma parte de su estrategia de seguridad y defensa.

El objetivo principal del pro";"Consejo-ES a partir de diversas fuentes. Véase, en particular:<div>Sitio web de la CEP &gt; Proyectos &gt; <a href=""https://pesco.europa.eu/project/timely-warning-and-interception-with-space-based-theater-surveillance-twister/"" target=""_blank"">Timely Warning and Interception with Space‐based TheatER surveillance<time datetime=""25.3.2021""> (25.3.2021)</time></a> (en inglés).</div> | Ruiz, R: <a href=""https://www.defensa.gob.es/Galerias/gabinete/red/2019/12/RED367.pdf"" target=""_blank"">«La Europa de la Defensa avanza con paso firme»<time datetime=""23.3.2021""> (23.3.2021)</time></a>, <i>Revista Española de Defensa</i>, n.º 367, Ministerio de Defensa, 2019, p. 50.";Variants: alerta rápida e interceptación con vigilancia espacial de los teatros de operaciones | Domains: INTERNATIONAL RELATIONS | Context: Proyecto de la CEP encaminado a reforzar las capacidades de alerta temprana e interceptación de amenazas aéreas en el espacio, con el objetivo de que Europa tenga capacidad propia para contribuir al sistema de defensa contra misiles balísticos de la OTAN. | Ref: Consejo-ES a partir de diversas fuentes. Véase, en particular: Sitio web de la CEP > Proyectos > Timely Warning and Interception with Space‐based TheatER surveillance (25.3.2021) (en inglés). | Ruiz, R: «La Europa de la Defensa avanza con paso firme» (23.3.2021) , Revista Española de Defensa , n.º 367, Ministerio de Defensa, 2019, p. 50.
CNS de Chile;;"Consejo Nacional de Seguridad de Chile &gt; <a href=""https://www.cnsdechile.cl/quienes-somos/"" target=""_blank"">Quiénes Somos<time datetime=""16.4.2022""> (16.4.2022)</time></a>";Variants: CNS de Chile | Domains: INTERNATIONAL RELATIONS | Context: Corporación privada, sin fines de lucro, creada el 7 de mayo de 1953, por determinación gubernamental, con el objetivo básico de fomentar la prevención de riesgos y crear conciencia sobre la necesidad de prevenir los accidentes y las enfermedades profesionales en las diferentes actividades de la vida nacional | Ref: Consejo Nacional de Seguridad de Chile > Quiénes Somos (16.4.2022)
contraminar;"Contraminar es un proceso en el cual se hace explotar la carga principal de una mina mediante un golpe o una explosión producida en sus proximidades de otra mina o carga explosiva independiente. La explosión puede realizarse por simpatía o mediante una cadena de explosivos que da fuego al mecanismo de la mina.

Ejemplos:

1. El ejército enemigo contramino nuestras posiciones con éxito, causando muchas bajas entre nuestros soldados.
2. Los terroristas utilizaron una bomba para contraminar el edificio del gobierno, lo que provocó su colapso.
3. La policía descubrió que los ladrones habían contraminado la casa antes de robarla.
4. El ejército utilizó una bomba para contraminar la base enemiga, lo que provocó su destrucción.
5. Los terroristas utilizaron una bomba para contraminar el edificio del gobierno, lo que provocó su colapso.
6. Los ladrones utilizaron";---;"Variants: contraminar | Domains: INTERNATIONAL RELATIONS | Context: ""Proceso de hacer explotar la carga principal de una mina mediante un golpe o una explosión producida en sus proximidades de otra mina o carga explosiva independiente. La explosión puede realizarse por simpatía o mediante una cadena de explosivos que da fuego al mecanismo de la mina."" | Ref: ---"
grupo de avanzada;;SN 400/00 ADD 1 REV 1, pp. 71-72.;"Variants: grupo de avanzada | Domains: INTERNATIONAL RELATIONS | Context: ""la determinación de medios de preparación (equipos de anticipación, mandos y capacidades logísticas) para las operaciones de policía de la UE"" es uno de los elementos de las misiones de reforzamiento y sustitución de las fuerzas locales de policía en el ámbito de los aspectos civiles de la gestión de crisis. | Ref: SN 400/00 ADD 1 REV 1, pp. 71-72."
puesta en común y uso compartido;"Puesta en común y uso compartido es un concepto utilizado en el ámbito de las relaciones internacionales que se refiere al proceso por el cual un país o organización internacional hace disponible sus capacidades militares y recursos para ser utilizados por otros países o organizaciones en situaciones de emergencia o crisis. Este concepto se ha visto incrementar su importancia en los últimos años debido a la creciente interdependencia entre países y la necesidad de cooperación internacional para enfrentar desafíos globales como el cambio climático, la pandemia y la seguridad energética.

En el contexto de la Unión Europea, la puesta en común y uso compartido se ha convertido en una prioridad estratégica para fortalecer la capacidad militar de la UE y mejorar su capacidad de respuesta ante crisis humanitarias y operaciones de paz. El concepto se encuentra regulado en el Tratado sobre la Unión Europea y en la Directiva de Defensa Común de la UE, que establecen los";Consejo-ES;Variants: puesta en común y uso compartido | Domains: INTERNATIONAL RELATIONS | Context: Puesta a disposición de otros Estados miembros de la Unión de las capacidades IATE:915819 y recursos para fines militares con que cuenta un Estado. | Ref: Consejo-ES
estratégico;;"Consejo-ES; véase Naciones Unidas, UNTERM (base terminológica) (voz ""transporte estratégico"") <a href=""http://unterm.un.org/dgaacs/unterm.nsf/WebView/11362434E29DED4E85256A0000077FC1?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/WebView/11362434E29DED4E85256A0000077FC1?OpenDocument</a>";"Variants: estratégico | Domains: INTERNATIONAL RELATIONS | Context: Desplazamiento o servicio efectuado entre distintos teatros de operaciones. Obsérvese que los conceptos de transporte estratégico, evacuación estratégica, etc. pueden referirse también a desplazamientos efectuados entre un teatro de operaciones y el territorio español o del país que envía las tropas. | Ref: Consejo-ES; véase Naciones Unidas, UNTERM (base terminológica) (voz ""transporte estratégico"") http://unterm.un.org/dgaacs/unterm.nsf/WebView/11362434E29DED4E85256A0000077FC1?OpenDocument"
cuartel general fijo;"Un cuartel general fijo es un lugar donde se encuentra establecido un mando militar permanente, que no puede ser desmontado o transportado. Es un tipo de cuartel general que se utiliza principalmente en las fuerzas armadas, y se caracteriza por su ubicación permanente y su capacidad de albergar a un gran número de soldados.

El cuartel general fijo es un lugar importante en la organización militar, ya que sirve como centro de comando y control para las operaciones militares. Se utiliza para coordinar las actividades de los diferentes componentes del ejército, incluido el personal administrativo, logístico y de apoyo. También se utiliza para planificar y dirigir las operaciones militares, así como para supervisar la ejecución de las mismas.

En general, el cuartel general fijo está equipado con instalaciones y servicios necesarios para alojar a los oficiales y soldados que lo utilizan. Estos pueden incluir habitaciones, comedores, salones de reuniones, oficinas, laboratorios, t";Consejo-ES;Variants: cuartel general fijo | Domains: INTERNATIONAL RELATIONS | Context: Cuartel general que no puede desmontarse ni transportarse. | Ref: Consejo-ES
mando;;1)FAS (Federation of American Scientists): Fundamentals of Naval Weapons Systems (en inglés), capítulo 20, punto 20.2.1. 2) Ejército Bolivariano de Venezuela: Diccionario de Términos Militares.;Variants: mando | Domains: INTERNATIONAL RELATIONS | Context: 1) Ejercicio funcional de la autoridad, fundado en el conocimiento, para alcanzar un objetivo o meta. 2) La autoridad que ejerce legalmente un comandante (...) sobre sus subalternos en virtud de su rango o cargo. El mando incluye la autoridad y responsabilidad para usar eficazmente los recursos disponibles y para planear el empleo de las fuerzas militares, organizarlas, dirigirlas, coordinarlas y controlarlas para el cumplimiento de las misiones asignadas. Incluye además la responsabilidad por la salud, el bienestar, la moral y la disciplina del personal asignado. | Ref: 1)FAS (Federation of American Scientists): Fundamentals of Naval Weapons Systems (en inglés), capítulo 20, punto 20.2.1. 2) Ejército Bolivariano de Venezuela: Diccionario de Términos Militares.
grupo de expertos operacionales de la ISP;"Grupo de expertos operacionales de la ISP

El grupo de expertos operacionales de la ISP es un grupo de expertos militares, policiales, de inteligencia, jurídicos y diplomáticos de los 20 Estados que participan en la Iniciativa de Seguridad contra la Proliferación (ISP). El grupo se reúne periódicamente para definir conceptos operativos, organizar el programa de ejercicios de la ISP, poner en común la información sobre las autoridades nacionales y mantener una cooperación con los sectores industriales pertinentes.";"Departamento de Estado (Ministerio de Asuntos Exteriores) de Estados Unidos: ""<i>Proliferation Security Initiative Frequently Asked Questions</i>"" (en inglés) <a href=""http://www.state.gov/t/isn/115491.htm"" target=""_blank"">http://www.state.gov/t/isn/115491.htm</a> [3.3.2009]";"Variants: grupo de expertos operacionales de la ISP | Domains: INTERNATIONAL RELATIONS | Context: Grupo de expertos militares, policiales, de inteligencia, jurídicos y diplomáticos de los 20 Estados que participan en la ISP; se reúne periódicamente para definir conceptos operativos, organizar el programa de ejercicios de la ISP, poner en común la información sobre las autoridades nacionales y mantener una cooperación con los sectores industriales pertinentes. | Ref: Departamento de Estado (Ministerio de Asuntos Exteriores) de Estados Unidos: "" Proliferation Security Initiative Frequently Asked Questions "" (en inglés) http://www.state.gov/t/isn/115491.htm [3.3.2009]"
misil Hot;;José Velasco, Madrid, 1991;Variants: misil Hot | Domains: INTERNATIONAL RELATIONS | Context: misil que se lanza por medio de conjunto de tubos y que es guiado hacia el blanco por medio de fotocélulas | Ref: José Velasco, Madrid, 1991
