term;definition;source;info_semantica
valor de la bibliografía;El valor de la bibliografía hace referencia a la medida constante o experimental aceptada por la comunidad científica, recogida en la literatura especializada, que se utiliza como base para realizar cálculos experimentales o teóricos en el laboratorio. Este concepto es fundamental en diversas áreas del conocimiento, incluyendo la química, donde se emplea para obtener resultados precisos y reproducibles en diferentes contextos experimentales. El valor de la bibliografía se considera un estándar de referencia que permite establecer comparaciones y evaluar los resultados de diferentes investigaciones, asegurando así la consistencia y la validez de los datos obtenidos. En resumen, el valor de la bibliografía constituye una herramienta crucial en la investigación científica, permitiendo a los investigadores trabajar con valores confiables y fiables para obtener conclusiones precisas y relevantes.;"Consejo-ES, a partir de:<div>-Council-EN</div><div>- Reference.com &gt;<a href=""https://www.reference.com/science/literature-value-chemistry-ae1d07a4222e23a9"" target=""_blank"">What Is a “literature Value” in Chemistry?</a><time datetime=""17.4.2023""> (17.4.2023)</time></div>";Variants: valor de la bibliografía | Domains: SCIENCE | Context: En el ámbito científico, valor aceptado de una medición constante o experimental que se puede encontrar en la bibliografía especializada y que es necesario para realizar cálculos experimentales o teóricos en el laboratorio. | Ref: Consejo-ES, a partir de: -Council-EN - Reference.com > What Is a “literature Value” in Chemistry? (17.4.2023)
liofilizado;"El término ""liofilizado"" se refiere al proceso de eliminación de agua mediante sublimación a presión reducida, donde los materiales se congelan previamente y luego se someten a un vacío parcial en una cámara especial para evitar daños químicos durante la desecación en calor. Este método es utilizado en diversas aplicaciones científicas y técnicas, como la conservación de muestras biológicas y la preparación de sustancias sensibles a la temperatura o la humedad.";Bacteriología general: principios y prácticas de laboratorio. Evelyn Rodríguez Cavallini. Editorial Universidad de Costa Rica, San José (Costa Rica), 2005.;"Variants: liofilizado | Domains: SCIENCE | Context: Proceso de eliminación de agua mediante sublimación a presión reducida; los materiales que se van a liofilizar primero se congelan y luego se colocan en una cámara en la cual se hace un vacío parcial. Así se evitan los daños químicos por la desecación en calor. | Ref: Bacteriología general: principios y prácticas de laboratorio. Evelyn Rodríguez Cavallini. Editorial Universidad de Costa Rica, San José (Costa Rica), 2005."
agentes estimulantes;"La definición del término ""agentes estimulantes"" según la información proporcionada es:";ICID-Comité Español de Riegos y Drenajes, 1977;Variants: agentes estimulantes | Domains: SCIENCE | Context: agentes activos que producen cambios definidos en la planta | Ref: ICID-Comité Español de Riegos y Drenajes, 1977
talófitas (criptógamas);"La definición del término ""talófitas (criptógamas)"" es:";ICID-Comité Español de Riegos y Drenajes, 1977;Variants: talófitas (criptógamas) | Domains: SCIENCE | Context: una de las principales divisiones del orden vegetal. Comprende los hongos, las algas, las bacterias y numerosos grupos pequeños. El cuerpo de estos vegetales es un talo cuya complejidad es muy variable, no produciendo ni flores ni granos | Ref: ICID-Comité Español de Riegos y Drenajes, 1977
zona de influencia;La zona de influencia se refiere a la superficie en una planta cubierta por las curvas meridianas del cono de depresión de un determinado pozo de extracción o de una combinación de pozos en un punto específico. Su área de influencia puede variar con el tiempo de bombeo y el caudal de alimentación.;ICID-Comité Español de Riegos y Drenajes, 1977;Variants: zona de influencia | Domains: SCIENCE | Context: superficie en planta cubierta por las curvas meridianas del cono de depresión de un determinado pozo de extracción, o de una combinación de pozos, en un punto determinado. La zona de influencia para un determinado caudal puede variar con el tiempo de bombeo y el caudal de alimentación | Ref: ICID-Comité Español de Riegos y Drenajes, 1977
tafonomía;La tafonomía es el estudio de los procesos de fosilización y de la formación de los yacimientos de fósiles.;Fernández-López S., 1995. Taphonomie et interprétation des paléoenvironnements. Geobios, M. S. 18, 137-154. Explorador de la Gravedad y de la Circulación Oceánica.;Variants: tafonomía | Domains: SCIENCE | Context: Estudio de los procesos de fosilización y de la formación de los yacimientos de fósiles. | Ref: Fernández-López S., 1995. Taphonomie et interprétation des paléoenvironnements. Geobios, M. S. 18, 137-154. Explorador de la Gravedad y de la Circulación Oceánica.
índice de productividad de la vegetación;El índice de productividad de la vegetación es un indicador que evalúa el estado de una masa vegetal comparando el valor actual del Índice de Vegetación por Diferencia Normalizada (NDVI) con su valor promedio durante un período dado. Este indicador permite medir la productividad de la vegetación en función de sus cambios en la salud y crecimiento. El NDVI es un parámetro utilizado comúnmente en la cartografía de la vegetación, que se calcula a partir de imágenes satelitales o aéreas. La comparación del valor actual del NDVI con su valor promedio durante un período específico proporciona información sobre los patrones de crecimiento y declive de la vegetación, lo que puede ser útil para monitorear las condiciones ambientales y la salud de las masas vegetales.;"COM-ES, basado en:  <br>Copernicus Global Land Service &gt; Products &gt; Vegetation &gt; Vegetation Productivity Index, <a href=""https://land.copernicus.eu/global/products/vpi"" target=""_blank"">https://land.copernicus.eu/global/products/vpi</a> [24.1.2019]";Variants: índice de productividad de la vegetación | Domains: SCIENCE | Context: Indicador que evalúa el estado de una masa vegetal comparando el valor actual del NDVI con su valor promedio durante un periodo dado. | Ref: COM-ES, basado en: Copernicus Global Land Service > Products > Vegetation > Vegetation Productivity Index, https://land.copernicus.eu/global/products/vpi [24.1.2019]
función objetiva;"La definición del término ""función objetiva"" es:";J.A. Alonso y J.M. Otero, Ingenieros;Variants: función objetiva | Domains: SCIENCE | Context: en un programa no lineal, función, que expresa condiciones dadas para un sistema, que se quiere hacer mínima sometida a determinados vínculos | Ref: J.A. Alonso y J.M. Otero, Ingenieros
humedad relativa;La humedad relativa se refiere a la relación entre la presión real de vapor de un espacio a una temperatura determinada y la presión de saturación correspondiente a esa misma temperatura.;Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros;Variants: humedad relativa | Domains: SCIENCE | Context: razón que guarda la presión real de vapor de un espacio, a una temperatura determinada, con la presión de saturación que correspondería a esa misma temperatura | Ref: Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros
efecto determinista;"El término ""efecto determinista"" se refiere a un efecto biológico de la radiación que presenta un nivel umbral de dosis por debajo del cual no ocurre o es insignificante, pero por encima del cual su gravedad aumenta con la dosis. Esto significa que existe una relación directa entre la cantidad de radiación recibida y la severidad del daño causado al organismo.";Glosario CE-Garantía de calidad y protección radiológica en radiodiagnóstico, 1999;Variants: efecto determinista | Domains: SCIENCE | Context: efecto biológico de la radiación para el que generalmente existe un nivel umbral de dosis por encima del cual la gravedad del efecto es mayor cuanto más elevada es la dosis | Ref: Glosario CE-Garantía de calidad y protección radiológica en radiodiagnóstico, 1999
clinómetro;El clinómetro es un instrumento utilizado para medir ángulos. Es un dispositivo que se utiliza en diversas áreas, como la física o la ingeniería, para determinar con precisión los ángulos entre diferentes elementos o estructuras. El clinómetro puede ser digital o analógico, dependiendo de su diseño y funcionalidad.;Gran enciclopedia Larousse, 1988;Variants: clinómetro | Domains: SCIENCE | Context: instrumento para medir ángulos | Ref: Gran enciclopedia Larousse, 1988
índice de refracción;El índice de refracción es la relación entre la velocidad de la luz en el vacío y la velocidad de la luz en un medio determinado. Esto se puede expresar matemáticamente mediante la ecuación n = c0 / c, donde n es el índice de refracción, c0 es la velocidad de la luz en el vacío y c es la velocidad de la luz en el medio determinado. El índice de refracción es una propiedad fundamental de los materiales y es utilizado en diversas aplicaciones como la óptica y la física.;Diccionario de química física. J. M. Costa. Ediciones Díaz de Santos, Barcelona (España), 2005.;Variants: índice de refracción | Domains: SCIENCE | Context: Relación entre la velocidad de la luz en el vacío y la velocidad de la luz en un medio determinado, según la ecuación: n=c 0/c | Ref: Diccionario de química física. J. M. Costa. Ediciones Díaz de Santos, Barcelona (España), 2005.
mancha solar;La mancha solar es una porción relativamente fría de la fotosfera del Sol que se presenta en forma de mancha oscura y está asociada con tormentas magnéticas en la Tierra que afectan las radiocomunicaciones.;Glos prov telec;Variants: mancha solar | Domains: SCIENCE | Context: porción relativamente fría de la fotosfera del Sol. Se presenta en forma de mancha obscura y generalmente esta asociada con tormentas magnéticas en la Tierra que afectan las radiocomunicaciones | Ref: Glos prov telec
cuerpo celeste;"El término ""cuerpo celeste"" se refiere a cualquier cuerpo exterior a la Tierra, que puede incluir satélites artificiales, sondas o vehículos espaciales.";«Cuerpo celeste», Real Academia de Ciencias Exactas, Físicas y Naturales, <i>Vocabulario científico y técnico</i>, tercera edición, Espasa, Madrid, 1996, p. 275.;Variants: cuerpo celeste | Domains: SCIENCE | Context: Cualquier cuerpo exterior a la Tierra, lo cual incluye, por extensión, cualquier satélite artificial, sonda o vehículo espacial. | Ref: «Cuerpo celeste», Real Academia de Ciencias Exactas, Físicas y Naturales, Vocabulario científico y técnico , tercera edición, Espasa, Madrid, 1996, p. 275.
espectro visible;"El término ""espectro visible"" hace referencia al rango de longitudes de onda de la radiación electromagnética que puede ser percibida por el ojo humano, abarcando desde el violeta hasta el rojo y correspondiendo a los siete colores del arco iris.";CCIR I 681;Variants: espectro visible | Domains: SCIENCE | Context: dominio espectral de radiación electromagnética con longitudes de onda comprendidas entre los límites de 380 y 780 nanómetros (nm), y que comprende los siete colores del arco iris: violado, añil, azul, verde, amarillo, anaranjado y rojo | Ref: CCIR I 681
ola;"La definición del término ""ola"" es la alteración de la línea de superficie del mar causada por vientos locales. Se mide utilizando la escala Douglas.";Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros;Variants: ola | Domains: SCIENCE | Context: alteración de la línea de superficie del mar causada por vientos locales y representada numéricamente mediante la escala Douglas | Ref: Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros
angélica de los bosques;La angélica de los bosques es una planta de hasta dos metros de altura caracterizada por tener tallos fistulosos y hojas comestibles, así como frutos con propiedades insecticidas, que se encuentra en regiones de Europa, el oeste de Asia y Norteamérica. La angélica de los bosques es un tipo de planta que puede ser utilizada como alimento y también posee propiedades defensivas contra plagas. Esta especie de planta pertenece a la categoría de vegetación mesofita, lo cual significa que evita ambientes extremadamente húmedos o secos.;TERMCAT;"Variants: angélica de los bosques | Domains: SCIENCE | Context: planta de hasta 2 m de altura con tallos fistulosos y hojas que se consumen como verdura, y con un fruto que tiene propiedades insecticidas; se localiza en Europa, Oeste de Asia y Norteamérica | Ref: TERMCAT"
teoría del control;La teoría del control es un campo de estudio que abarca la comprensión y análisis del comportamiento de los sistemas dinámicos en los campos de la ingeniería y las matemáticas. Se enfoca en cómo los sistemas responden a entradas o estímulos y cómo pueden ser controlados o regulados para lograr objetivos específicos. La teoría del control incluye conceptos como la estabilidad, la respuesta al tiempo y la sensibilidad, entre otros. Su aplicación tiene un impacto significativo en diversas áreas, como la automatización industrial, la robótica, la navegación y la comunicaciones.;"Consejo-ES, a partir de:<div>Simrock,, S.: <i><a href=""https://cds.cern.ch/record/1100534/files/p73.pdf"" target=""_blank"">Control theory<time datetime=""6.7.2021""> (6.7.2021)</time></a></i></div>";Variants: teoría del control | Domains: SCIENCE | Context: En los campos de la ingeniería y las matemáticas, teoría que se ocupa del comportamiento de los sistemas dinámicos. | Ref: Consejo-ES, a partir de: Simrock,, S.: Control theory (6.7.2021)
cuerpo negro;El cuerpo negro es un concepto abstracto utilizado en física que describe un objeto ideográficamente perfecto que absorbe completamente todas las formas de radiación electromagnética que inciden sobre él, sin reflejar ninguna parte de esa radiación. Este concepto se utiliza fundamentalmente en el estudio del comportamiento térmico y radiativo de los objetos en diferentes condiciones. El cuerpo negro es considerado como un estándar teórico para comprender la interacción entre la materia y la radiación electromagnética.;TERMCAT;Variants: cuerpo negro | Domains: SCIENCE | Context: cuerpo ideal que absorbe toda la radiación incidente, sin reflejar nada de ella | Ref: TERMCAT
VPI;"El término ""VPI"" se refiere al Índice de Productividad de la Vegetación, que es un indicador utilizado para evaluar el estado de una masa vegetal mediante la comparación del valor actual del NDVI (Índice de Vegetación de Diferencial Normalizado) con su valor promedio durante un período determinado.";"COM-ES, basado en: <br>Copernicus Global Land Service &gt; Products &gt; Vegetation &gt; Vegetation Productivity Index, <a href=""https://land.copernicus.eu/global/products/vpi"" target=""_blank"">https://land.copernicus.eu/global/products/vpi</a> [24.1.2019]";Variants: VPI | Domains: SCIENCE | Context: Indicador que evalúa el estado de una masa vegetal comparando el valor actual del NDVI con su valor promedio durante un periodo dado. | Ref: COM-ES, basado en: Copernicus Global Land Service > Products > Vegetation > Vegetation Productivity Index, https://land.copernicus.eu/global/products/vpi [24.1.2019]
entrelazamiento;"El término ""entrelazamiento"" se refiere al fenómeno cuántico en el que los estados cuánticos de dos o más objetos se describen mediante un estado único que involucra a todos los objetos del sistema, incluso cuando están separados espacialmente, lo que conduce a correlaciones entre las propiedades físicas observables.";"<div>COM-ES, basado en_</div><div>Wikipedia, <a href=""https://es.wikipedia.org/wiki/Entrelazamiento_cu%C3%A1ntico"" target=""_blank"">«entrelazamiento cuántico»<time datetime=""2.4.2020""> (2.4.2020)</time></a><br></div>";Variants: entrelazamiento | Domains: SCIENCE | Context: Fenómeno cuántico  en el cual los estados cuánticos de dos o más objetos se deben describir  mediante un estado único que involucra a todos los objetos del sistema, aun  cuando los objetos estén separados espacialmente, lo que lleva a  correlaciones entre las propiedades físicas observables. | Ref: COM-ES, basado en_ Wikipedia, «entrelazamiento cuántico» (2.4.2020)
selección con ayuda de marcadores;La selección con ayuda de marcadores es una técnica moderna de mejora vegetal que permite seleccionar de manera dirigida el material vegetal existente sin implicar la transferencia de secuencias genéticas aisladas.;"Greenpeace, Selección asistida por marcadores: una biotecnología no invasiva alternativa a la ingeniería genética (2009) <a href=""http://www.greenpeace.org/espana/Global/espana/report/other/selecci-n-asistida-por-marcado.pdf"" target=""_blank"">http://www.greenpeace.org/espana/Global/espana/report/other/selecci-n-asistida-por-marcado.pdf</a> [9.5.2016]";Variants: selección con ayuda de marcadores | Domains: SCIENCE | Context: Técnica moderna de mejora vegetal que no implica la transferencia de secuencias genéticas aisladas, como la ingeniería genética, sino que ofrece herramientas para seleccionar de manera dirigida el material vegetal existente, facilitando el proceso de mejora vegetal. | Ref: Greenpeace, Selección asistida por marcadores: una biotecnología no invasiva alternativa a la ingeniería genética (2009) http://www.greenpeace.org/espana/Global/espana/report/other/selecci-n-asistida-por-marcado.pdf [9.5.2016]
organismos coliformes;"""organismos coliformes""";Dicc. de Términos Medioambientales, Área Editorial, S.A., Diario Expansión, Madrid, 1992;Variants: organismos coliformes | Domains: SCIENCE | Context: grupo de bacterias aerobias y facultativamente anaerobias, Gram-negativas, no esporulantes, fermentadoras de lactosa y habitantes típicas del intestino grueso humano y animal | Ref: Dicc. de Términos Medioambientales, Área Editorial, S.A., Diario Expansión, Madrid, 1992
byssus;byssus;Arancel Aduanero Notex CCD 50.00;Variants: byssus | Domains: SCIENCE | Context: filamentos que sirven de órgano de fijación a ciertos moluscos del género Pinna | Ref: Arancel Aduanero Notex CCD 50.00
esfera celeste;La esfera celeste es un concepto abstracto que describe un modelo geométrico idealizado de la estructura del universo observable desde la Tierra, compuesto por una serie de círculos concéntricos que representan las órbitas de los cuerpos celestes, como planetas y estrellas, alrededor del Sol. Este modelo se utiliza principalmente en astronomía para describir y predecir el movimiento de estos objetos en el espacio. La esfera celeste es un herramienta fundamental para entender la posición y el comportamiento de los cuerpos celestes en relación con la Tierra y otros puntos de referencia astronómicos.;Diccionario de la Real Academia Española (DRAE), XXIIª edición;Variants: esfera celeste | Domains: SCIENCE | Context: Esfera ideal, concéntrica con la terráquea, y en la cual se mueven aparentemente los astros. | Ref: Diccionario de la Real Academia Española (DRAE), XXIIª edición
limícola;"La definición del término ""limícola"" es: El adjetivo que describe a los seres vivos que habitan en el limo, barro o lodo.";DRAE, 1995;Variants: limícola | Domains: SCIENCE | Context: que vive en el limo, barro o lodo | Ref: DRAE, 1995
amento;"El término ""amento"" se refiere a la inflorescencia racimosa formada por flores unisexuales, a menudo sin perianto o muy reducido, dispuestas sobre un eje generalmente de péndulo y colgante. Esto indica que el término está relacionado con la morfología floral y específicamente describe un tipo de inflorescencia caracterizada por su disposición y forma.";"<a href=""http://www.unex.es/botanica/queplantaes/glosario.htm,"" target=""_blank"">http://www.unex.es/botanica/queplantaes/glosario.htm,</a> 30.04.2003";Variants: amento | Domains: SCIENCE | Context: inflorescencia racimosa formada por flores unisexuales, a menujdo sin perianto o muy reducido, dispuestas sobre un eje generalmente de péndulo y colgante | Ref: http://www.unex.es/botanica/queplantaes/glosario.htm, 30.04.2003
detección fotométrica;"La detección fotométrica se refiere a la técnica de medir propiedades de una sustancia o soluto mediante la absorción de radiación electromagnética, específicamente en el ultravioleta, lo que permite determinar su concentración o presencia. Esta técnica se utiliza en análisis instrumental, según se describe en ""Principios de análisis instrumental"" de Douglas A. Skoog, F. James Holler y Timothy A. Nieman.";Principios de análisis instrumental. Douglas A. Skoog, F. James Holler, Timothy A. Nieman. McGraw-Hill, quinta edición, Madrid (España), 2001.;Variants: detección fotométrica | Domains: SCIENCE | Context: Detección basada en una propiedad del soluto como es la absorbancia en el ultravioleta. | Ref: Principios de análisis instrumental. Douglas A. Skoog, F. James Holler, Timothy A. Nieman. McGraw-Hill, quinta edición, Madrid (España), 2001.
hidrastis;La hidrastis es una especie de planta que pertenece a la familia de las ranúnculas y se utiliza en fitoterapia como hemostática.;Consejo Superior de Investigaciones Científicas, CSIC (22-10-2011);Variants: hidrastis | Domains: SCIENCE | Context: Especie de la familia Ranunculaceae, empleada en fitoterapia como hemostática (eficaz para detener una hemorragia). | Ref: Consejo Superior de Investigaciones Científicas, CSIC (22-10-2011)
física atmosférica;La física atmosférica se refiere al estudio de los fenómenos físicos de la atmósfera.;Experto español en la materia.;Variants: física atmosférica | Domains: SCIENCE | Context: Estudio de los fenómenos físicos de la atmósfera. | Ref: Experto español en la materia.
resistencia específica a la tracción;La resistencia específica a la tracción es un parámetro que describe la capacidad de un material a resistir tensiones mecánicas sin deformarse o romperse, expresada en unidades de fuerza por unidad de área dividida por la densidad del material.;"Reglamento (CE) n.º 428/2009 del Consejo, de 5 de mayo de 2009, por el que se establece un régimen comunitario de control de las exportaciones, la transferencia, el corretaje y el tránsito de productos de doble uso, <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32009R0428"" target=""_blank"">CELEX:32009R0428/ES</a>";Variants: resistencia específica a la tracción | Domains: SCIENCE | Context: Resistencia a la tracción en pascales, equivalente a N/m 2 divididos por el peso específico en N/m 3 , medido a una temperatura de (296 ± 2) K ((23 ± 2) °C) y una humedad relativa del (50 ± 5)%. | Ref: Reglamento (CE) n.º 428/2009 del Consejo, de 5 de mayo de 2009, por el que se establece un régimen comunitario de control de las exportaciones, la transferencia, el corretaje y el tránsito de productos de doble uso, CELEX:32009R0428/ES
fotogrametría;La fotogrametría es un conjunto de métodos y operaciones utilizados para crear mapas y planos mediante la determinación de la tercera dimensión a partir de fotografías estereoscópicas.;PANAREDA, J.M. et al..Diccionari de cartografía, 1994;Variants: fotogrametría | Domains: SCIENCE | Context: conjunto de métodos y de operaciones que permiten la confección de mapas y planos, incluida la determinación de la tercera dimensión, a partir de fotografías estereoscópicas | Ref: PANAREDA, J.M. et al..Diccionari de cartografía, 1994
sarracenia purpúrea;La sarracenia purpúrea es una planta carnívora que crece en el Canadá y se caracteriza por sus hojas radicales teñidas de rojo en los nervios y los bordes, así como por sus flores grandes y purpúreas. Esta planta es una especie única que se encuentra en el mundo natural. No hay información suficiente para definir el término.;"Compendio de la flora española. Botánica descriptiva. Blas Lázaro e Ibiza. Tomo 2, pag 325. <a href=""http://bibdigital.rjb.csic.es/spa/Libro.php?Libro=694&amp;Pagina=1"" target=""_blank"">http://bibdigital.rjb.csic.es/spa/Libro.php?Libro=694&amp;Pagina=1</a> (22-10-2011)";Variants: sarracenia purpúrea | Domains: SCIENCE | Context: Planta carnívora, perenne del Canadá con hojas radicales teñidas de rojo en los nervios y en los bordes, ahuecadas en forma de cucurucho, y flores grandes, purpúreas por fuera y verdes por dentro. | Ref: Compendio de la flora española. Botánica descriptiva. Blas Lázaro e Ibiza. Tomo 2, pag 325. http://bibdigital.rjb.csic.es/spa/Libro.php?Libro=694&Pagina=1 (22-10-2011)
magnitud física;La magnitud física se refiere a cualquier propiedad o dimensión de un cuerpo que pueda ser medida, como longitud, peso, viscosidad, masa, temperatura, volumen, entre otras.;ICID-Comité Español de Riegos y Drenajes, 1977;Variants: magnitud física | Domains: SCIENCE | Context: toda propiedad o dimensión de un cuerpo que puede ser medida, como longitud, peso, viscosidad, masa, temperatura, volumen, etc | Ref: ICID-Comité Español de Riegos y Drenajes, 1977
fracción de cobertura vegetal;La fracción de cobertura vegetal se refiere a la parte de la superficie terrestre cubierta por vegetación, lo que incluye árboles, arbustos, hierbas y otros tipos de plantas vivas. Esta medida se utiliza comúnmente en estudios ambientales y ecológicos para evaluar la salud y la biodiversidad de los ecosistemas. La fracción de cobertura vegetal puede variar según factores como el clima, la topografía y la actividad humana.;"COM-ES, basado en: <br>«Procesado de imágenes de satélite: obtención de magnitudes biofísicas de la vegetación», Poveda Sánchez-Guerrero, I., González Martín, I., Díaz San Andrés, A., Balbontín Nesvara, C. <p>Universidad de Castilla La Mancha - INSTITUTO DE DESARROLLO REGIONAL <a href=""http://www.teledeteccionysig.es/formacion/proyectos/Proyecto3.pdf"" target=""_blank"">http://www.teledeteccionysig.es/formacion/proyectos/Proyecto3.pdf</a> [25.1.2019]</p>";Variants: fracción de cobertura vegetal | Domains: SCIENCE | Context: Fracción de la superficie del suelo ocupada por la vegetación. | Ref: COM-ES, basado en: «Procesado de imágenes de satélite: obtención de magnitudes biofísicas de la vegetación», Poveda Sánchez-Guerrero, I., González Martín, I., Díaz San Andrés, A., Balbontín Nesvara, C. Universidad de Castilla La Mancha - INSTITUTO DE DESARROLLO REGIONAL http://www.teledeteccionysig.es/formacion/proyectos/Proyecto3.pdf [25.1.2019]
