term;definition;source;info_semantica
componente de interoperabilidad;"El término ""componente de interoperabilidad"" se refiere a un elemento o parte que permite la comunicación y el intercambio de datos entre diferentes sistemas, tecnologías o componentes, garantizando la compatibilidad y la coherencia en la operación y la integración de estos elementos en un contexto determinado.";"Directiva 2008/57/CE del Parlamento Europeo y del Consejo sobre la interoperabilidad del sistema ferroviario dentro de la Comunidad (Texto refundido), art. 2.f (DO L 191/2008, p. 1), <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32008L0057"" target=""_blank"">CELEX:32008L0057/ES</a>";Variants: componente de interoperabilidad | Domains: land transport | Context: Ref: Directiva 2008/57/CE del Parlamento Europeo y del Consejo sobre la interoperabilidad del sistema ferroviario dentro de la Comunidad (Texto refundido), art. 2.f (DO L 191/2008, p. 1), CELEX:32008L0057/ES
tara;La tara se refiere al peso en vacío o al peso de un vehículo sin carga. Es decir, es el peso del propio vehículo, excluyendo cualquier tipo de carga que pueda llevar. Esta medida es importante en el contexto del transporte terrestre, ya que ayuda a determinar las cargas máximas permitidas por los vehículos y a garantizar la seguridad en la circulación.;"Dicc. de la RAI (ámbito de los transportes intermodales),<br> <a href=""http://diccionario.raing.es/es/lema/tara-0"" target=""_blank"">http://diccionario.raing.es/es/lema/tara-0</a> [15.9.2017]";Variants: peso en vacío, tara | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986 | Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
autobús con guiado automático;"El término ""autobús con guiado automático"" se refiere a un tipo de autobús que está equipado con un sistema de guiado automático. Este sistema permite al autobús moverse sin intervención humana, utilizando tecnologías como radares, sensores o GPS para navegar por las calles y llegar a su destino de manera segura y eficiente.";Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: autobús con guiado automático | Domains: TRANSPORT, information technology and data processing, land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
intervalo en hora baja;"El término ""intervalo en hora baja"" se refiere a un período específico con baja demanda de viajes en transporte público, generalmente durante las horas pico. Es decir, un momento en que la frecuencia de los servicios de transporte público disminuye debido a una menor cantidad de pasajeros.";Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: intervalo base, intervalo en hora baja | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986 | Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
red para bicicletas;"La definición del término ""red para bicicletas"" no está disponible. No hay información suficiente para definir el término.";"<div>COM-ES, basado en:</div><br> <a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32017R1926"" target=""_blank"">Reglamento Delegado (UE) 2017/1926 de la Comisión, de 31 de mayo de 2017, que complementa la Directiva 2010/40/UE del Parlamento Europeo y del Consejo en lo que se refiere al suministro de servicios de información sobre desplazamientos multimodales en toda la Unión<br></a>";Variants: red para bicicletas | Domains: land transport | Context: Ref: Reglamento Delegado (UE) 2017/1926 de la Comisión, de 31 de mayo de 2017, que complementa la Directiva 2010/40/UE del Parlamento Europeo y del Consejo en lo que se refiere al suministro de servicios de información sobre desplazamientos multimodales en toda la Unión
informe de seguridad;El informe de seguridad se refiere a un documento que proporciona información detallada sobre las condiciones de seguridad relacionadas con una situación específica o evento en el contexto del transporte terrestre.;OIEA;Variants: informe de seguridad | Domains: land transport | Context: Ref: OIEA
punto de referencia del parabrisas;"El término ""punto de referencia del parabrisas"" se refiere al punto específico donde se encuentra la línea que une el centro del parabrisas con el borde superior del cristal. Este punto es importante para determinar la posición correcta de los limpiaparabrisas y lavaparabrisas en los vehículos a motor, ya que debe estar situado a una distancia determinada desde el punto de tangencia entre la línea mencionada y el borde inferior del techo del vehículo.";---;Variants: punto de referencia del parabrisas | Domains: land transport | Context: Ref: Directiva 78/318/CEE del Consejo relativa a la aproximación de las legislaciones de los Estados miembros sobre los limpiaparabrisas y lavaparabrisas de los vehículos a motor , DOCE L 81/1978 53
automóviles particulares correspondientes a un modelo de la gama considerada en el acuerdo;"El término ""automóviles particulares correspondientes a un modelo de la gama considerada en el acuerdo"" se refiere a los vehículos privados pertenecientes a una serie específica dentro de un rango determinado establecido en un acuerdo.";DOCE L 015,18.01.1985, p. 24;Variants: automóviles particulares correspondientes a un modelo de la gama considerada en el acuerdo | Domains: land transport | Context: Ref: DOCE L 015,18.01.1985, p. 24
paso libre de rueda en la punta del corazón;"""El término 'paso libre de rueda en la punta del corazón' se refiere al espacio entre el borde activo de una aguja y la cara de acoplamiento (borde no activo) de la aguja opuesta, medido en ancho de vía.""";"Decisión de la Comisión, de 26 de abril de 2011, sobre la especificación técnica de interoperabilidad del subsistema de infraestructura del sistema ferroviario transeuropeo convencional, <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32011D0275"" target=""_blank"">CELEX:32011D0275/ES</a>";Variants: paso libre de rueda en la punta del corazón | Domains: land transport | Context: Ref: Decisión de la Comisión, de 26 de abril de 2011, sobre la especificación técnica de interoperabilidad del subsistema de infraestructura del sistema ferroviario transeuropeo convencional, CELEX:32011D0275/ES
enganche articulado;"El término ""enganche articulado"" se refiere a un tipo de vehículo o sistema de transporte que combina dos unidades móviles con una conexión flexible entre ellas. Este diseño permite una mayor flexibilidad y movilidad, especialmente en entornos urbanos o en condiciones de tráfico denso. El enganche articulado puede ser utilizado en diferentes contextos, como autobuses, trenes u otros tipos de vehículos, siempre que se requiera una mayor capacidad de maniobrabilidad.";---;Variants: enganche articulado | Domains: land transport | Context: Ref: TERMCAT
autobús por teléfono;"El término ""autobús por teléfono"" se refiere a un servicio de transporte público que utiliza líneas telefónicas o sistemas de comunicación móvil para proporcionar rutas y horarios de viaje. No hay información suficiente para definir el término.";Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: autobús por teléfono, transporte público por teléfono | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986 | Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
tubería del breque;"La definición del término ""tubería del breque"" es: No hay información suficiente para definir el término.";"<a href=""http://euroferroviarios.net/index.php?name=Reviews&amp;req=showcontent&amp;id=4783"" target=""_blank"">Euroferroviarios &gt; Glosario &gt; Tubería del freno.<time datetime=""22.3.2023""> (22.3.2023)</time></a>";"Variants: cañería del breque, cañería del freno, tubería del breque, tubería del freno | Domains: land transport | Context: Ref: Reglamento (UE) n.º 1302/2014 de la Comisión sobre la especificación técnica de interoperabilidad del subsistema de material rodante locomotoras y material rodante de viajeros del sistema ferroviario en la Unión Europea (DO L 356 de 12.12.2014, p. 228). | Note: ""cañería del freno"" término empleado en América,""cañería del breque"" término empleado en Perú | Ref: Lex. ferrov. | Note: ""cañería del freno"" término empleado en América,""cañería del breque"" término empleado en Perú | Ref: Lex. ferrov. | Note: ""cañería del freno"" término empleado en América,""cañería del breque"" término empleado en Perú | Ref: Lex. ferrov. | Note: ""cañería del freno"" término empleado en América,""cañería del breque"" término empleado en Perú"
servicio de lanzadera con alojamiento;El servicio de lanzadera con alojamiento es un tipo de servicio de transporte terrestre que incluye la entrega de mercancías a un punto específico dentro de un área geográfica determinada. Este servicio está regulado por el Reglamento (CEE) N° 684/92 del Consejo.;Reglamento (CEE) N° 684/92 del Consejo , DOCE L 74/1992 2;Variants: servicio de lanzadera con alojamiento | Domains: land transport | Context: Ref: Reglamento (CEE) N° 684/92 del Consejo , DOCE L 74/1992 2
canal de giro a la izquierda;"""Canal de giro a la izquierda: Un tipo de carril o vía diseñada específicamente para permitir que los vehículos cambien su dirección girando a la izquierda.""";Diccionario Técnico Vial de la AIPCR, 1991;Variants: canal de giro a la izquierda, carril de giro, carril de giro a izquierda, carril de giro a la izquierda, carril de preselección de giro, carril de vuelta a izquierda, corredor de tránsito, pista de vuelta a izquierda, vía de giro a izquierda, vía de vuelta a izquierda | Domains: land transport | Context: Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991
profesión de transportista de viajeros por carretera;"El término ""transportista de viajeros por carretera"" se refiere a una persona que tiene como profesión principal conducir un vehículo automotor con fines de transporte de personas a través de carreteras, generalmente bajo contrato o acuerdo con una empresa o organización. Esta profesión implica asegurar la seguridad y comodidad de los pasajeros durante el trayecto, cumpliendo con las regulaciones y normativas vigentes en materia de tráfico y transporte de viajeros. El transportista de viajeros por carretera puede trabajar para empresas de transporte público o privadas, y su responsabilidad incluye manejar el vehículo adecuadamente, mantener registros de los viajes y cumplir con las obligaciones legales relacionadas con el transporte de personas. La precisión de esta definición depende de la información proporcionada. Si se necesita más contexto o detalles, podría ser necesario ajustarla según sea necesario.";DOCE L 212,22.07.1989, p. 103;Variants: profesión de transportista de viajeros por carretera | Domains: land transport | Context: Ref: DOCE L 212,22.07.1989, p. 103
camión cisterna;"El término ""camión cisterna"" se refiere a un tipo de vehículo que tiene una cisterna o contenedor para transportar líquidos o gases peligrosos.";"Diccionario Español de Ingeniería, DEI, Real Academia de Ingeniería, Madrid, 2014, <a href=""http://diccionario.raing.es/es/lema/cami%C3%B3n-cisterna-0"" target=""_blank"">«camión cisterna»<time datetime=""25.7.2019""> (25.7.2019)</time></a>";Variants: camión cisterna, vehículo cisterna | Domains: land transport | Context: Ref: Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros | Ref: COM(1998) 564 OJ C 374/98 p.17
plan de circulación vial;El plan de circulación vial es el conjunto de normas y disposiciones establecidas por las autoridades competentes para regular la circulación de vehículos y peatones en las carreteras y calles de un área determinada, con el objetivo de garantizar la seguridad y fluidez del tráfico. Este plan puede incluir medidas como la asignación de carriles, la regulación de los horarios de circulación, la prohibición de ciertas maniobras o la instalación de señales de tráfico.;"Reglamento Delegado (UE) nº …/.. de la Comisión de 18.12.2014 por el que se complementa la Directiva 2010/40/UE del Parlamento Europeo y del Consejo en lo que se refiere al suministro de servicios de información de tráfico en tiempo real en toda la Unión Europea, <a href=""http://ec.europa.eu/transport/themes/its/news/doc/2014-12-18-rtti/c(2014)9672_es.pdf"" target=""_blank"">http://ec.europa.eu/transport/themes/its/news/doc/2014-12-18-rtti/c(2014)9672_es.pdf</a> [25.4.2015]";Variants: plan de circulación vial | Domains: land transport | Context: Ref: Reglamento Delegado (UE) nº …/.. de la Comisión de 18.12.2014 por el que se complementa la Directiva 2010/40/UE del Parlamento Europeo y del Consejo en lo que se refiere al suministro de servicios de información de tráfico en tiempo real en toda la Unión Europea, http://ec.europa.eu/transport/themes/its/news/doc/2014-12-18-rtti/c(2014)9672_es.pdf [25.4.2015]
supercarretera;"""La supercarretera es una infraestructura vial de alta capacidad diseñada para facilitar el tránsito rápido y seguro entre dos puntos determinados.""";Directiva 93/89/CEE del Consejo, DO 1993 L 279/33;Variants: auto-ruta, autopista, supercarretera | Domains: land transport | Context: Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991
aceleración máxima;La aceleración máxima se refiere a la mayor tasa de cambio de velocidad que puede alcanzar un vehículo o cualquier otro objeto en movimiento. Esta medida se utiliza comúnmente en diversas aplicaciones, como la ingeniería automotriz, la aerodinámica y las carreras de automóviles.;Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: aceleración máxima, aceleración punta | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986 | Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
asiento delantero para el pasajero;"El término ""asiento delantero para el pasajero"" se refiere a un asiento diseñado para ser utilizado por el pasajero que viaja sentado en la parte delantera de un vehículo. Este tipo de asientos está destinado a proporcionar comodidad y seguridad al pasajero durante su viaje.";Directiva 90/628/CEE de la Comisión , DOCE L 341/1990 3;Variants: asiento delantero para el pasajero | Domains: land transport | Context: Ref: Directiva 90/628/CEE de la Comisión , DOCE L 341/1990 3
caballete;"El término ""caballete"" se refiere a un soporte o estructura utilizada para sostener materiales de construcción, herramientas u otros objetos durante un proceso de trabajo, especialmente en entornos de edificación. No hay información suficiente para definir el término.";TERMCAT;Variants: asnilla, borriquete, caballete | Domains: land transport, building and public works | Context: Ref: TERMCAT | Ref: TERMCAT | Ref: TERMCAT
camino de servicio;"El término ""camino de servicio"" se refiere a una vía secundaria que proporciona acceso a una carretera principal o a otra infraestructura vial, permitiendo el tráfico de vehículos que no están autorizados a circular por la vía principal.";Diccionario Técnico Vial de la AIPCR, 1991;"Variants: calzada de servicio, calzada lateral, camino alimentador, camino auxiliar lateral, camino de servicio, camino lateral, camino marginal, vía de servicio | Domains: land transport | Context: Ref: Diccionario Técnico Vial de la AIPCR, 1991 ; TERMCAT. Diccionari de trànsit (en curso de elaboración) | Ref: Diccionario Técnico Vial de la AIPCR, 1991 ; TERMCAT. Diccionari de trànsit (en curso de elaboración) | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991"
vía de carga;La vía de carga es una parte de la infraestructura de transporte terrestre diseñada específicamente para permitir el movimiento de vehículos cargados o remolques con mercancías a través de ella. En otras palabras, es la ruta seguida por los vehículos que transportan carga en un sistema de transporte terrestre. Por ejemplo, una carretera principal o una línea ferroviaria puede considerarse como una vía de carga, ya que permite el paso de vehículos cargados con mercancías. La vía de carga se distingue de otras partes de la infraestructura de transporte, como las áreas de estacionamiento o las calles residenciales, que no están diseñadas para el transporte de carga en masa. En resumen, la vía de carga es el camino utilizado para el transporte de mercancías en vehículos cargados o remolques.;---;Variants: vía de carga | Domains: land transport | Context: Ref: Terminología del transporte combinado, Naciones Unidas-CEPE, 2001, versión española: Unidad de Terminología, SdT.
transporte público explotado por la administración;"El término ""transporte público explotado por la administración"" se refiere a los servicios de transporte que son gestionados y operados directamente por la administración pública, como parte de sus funciones. Esto puede incluir autobuses, trenes u otros medios de transporte que están bajo el control y la responsabilidad de la administración local o nacional.";Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: transporte público explotado por la administración | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
calidad de servicio;La calidad de servicio hace referencia a la satisfacción percibida por los usuarios de un servicio, que puede ser medida a través de diferentes indicadores como la puntualidad, la eficiencia, la disponibilidad y la comodidad.;Diccionario Técnico Vial de la AIPCR, 1991;"Variants: calidad de servicio, nivel de servicio | Domains: land transport | Context: Ref: Diccionario Técnico Vial de la AIPCR, 1991; Diccionario transportes públicos urbanos y suburbanos, 1986 | Ref: Diccionario transportes públicos urbanos y suburbanos, 1986"
franja ferroviaria;"La definición del término ""franja ferroviaria"" es:";"Directiva 2001/14/CE relativa a la adjudicación de la capacidad de infraestructura ferroviaria y la aplicación de cánones por su utilización ( <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32001L0014"" target=""_blank"">CELEX:32001L0014/ES</a> )";"Variants: franja, franja ferroviaria, ruta ferroviaria, surco, surco ferroviario | Domains: land transport | Context: Un surco ferroviario es, por tanto, el derecho que el ADIF concede a un operador determinado, para explotar un tramo de vía determinado en un día, hora y sentido determinados. A partir de aquí, resulta fácil imaginar que la competencia entre los operadores que entren en el negocio consistirá fundamentalmente en la obtención de cuántos más surcos mejor. | Ref: Hacia la liberalización efectiva del ferrocarril , Miquel Llevat, Director General de Comsa Rail ( http://www.cel-logistica.org/subidasArticulos/90.pdf [nov-2009]) | Ref: Reglamento (CE) nº 62/2006 de la Comisión, de 23 de diciembre de 2005 , sobre la especificación técnica de interoperabilidad referente a las aplicaciones telemáticas para el subsistema del transporte de mercancías del sistema ferroviario transeuropeo convencional ( CELEX:32006R0062/ES ) | Usage: Atención: aunque en documentos como las Directivas 95/19/CE y 2001/14/CE y la propia Ley 39/2003, de 17 de noviembre, del Sector Ferroviario se usan los términos franja y ruta , el término acordado tras consultar con el Ministerio de Fomento español es el aquí indicado. | a) Asignación de capacidad y supervisión de la circulación de los trenes. Tarifa A.- Esta tarifa repercutirá a los obligados al pago, el coste de elaboración del Plan y de los Programas de explotación, en los que se ubican en la malla de circulaciones cada uno de los surcos solicitados, así como los costes de la emisión de la documentación necesaria y la gestión y supervisión de la circulación. | Ref: Orden FOM/1587/2003, de 16 de mayo, por la que se fijan las cuantías para la aplicación de los cánones ferroviarios establecidos en los artículos 23 y 24 de la Ley 53/2002, de 30 de diciembre, de Medidas Fiscales, Administrativas y del Orden Social. ( http://www.boe.es/boe/dias/2003/06/17/pdfs/A23106-23127.pdf [nov-2009]) | Ref: Véase el término 1. | Capacidad de infraestructura: la capacidad para programar las franjas ferroviarias solicitadas para un segmento de la infraestructura durante un periodo determinado. | Ref: Ley 39/2003, de 17 de noviembre, del Sector Ferroviario ( http://www.fomento.es/NR/rdonlyres/432E286F-0172-4227-95DC-FA8F7B5F776C/12102/leysectorferroviario.pdf [nov-2009]) | Ref: Ley 39/2003, de 17 de noviembre, del Sector Ferroviario | Note: Véase el campo ""Language Usage"" del término surco ferroviario . | Ref: Directiva 2001/14/CE relativa a la adjudicación de la capacidad de infraestructura ferroviaria y la aplicación de cánones por su utilización ( http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CONSLEG:2001L0014:20071204:ES:PDF [nov-2009])"
tacometro;El tacómetro es un instrumento que se utiliza en transporte terrestre para medir las revoluciones del motor.;PANAREDA, J.M, et al. Diccionari de cartografia, 1994;"Variants: cuenta revoluciones, tacometro | Domains: land transport | Context: Ref: Dictionary German-English-French-Italian-Spanish - http://www.geocities.com/Colosseum/1741/german.html; | Ref: Dictionary German-English-French-Italian-Spanish - http://www.geocities.com/Colosseum/1741/german.html;"
compartimento para equipaje;El compartimento para equipaje es un elemento integrado en un vehículo destinado al transporte de objetos personales o pertenencias de pasajeros.;"Reglamento n° 100 de la Comisión Económica de las Naciones Unidas para Europa (CEPE/ONU) — Disposiciones uniformes relativas a la homologación de vehículos en relación con los requisitos específicos del grupo motopropulsor eléctrico, <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:42011X0302(01)"" target=""_blank"">CELEX:42011X0302(01)/ES</a>";Variants: compartimento para equipaje | Domains: land transport | Context: Ref: Reglamento n° 100 de la Comisión Económica de las Naciones Unidas para Europa (CEPE/ONU) — Disposiciones uniformes relativas a la homologación de vehículos en relación con los requisitos específicos del grupo motopropulsor eléctrico, CELEX:42011X0302(01)/ES
familia de vehículos;"La definición del término ""familia de vehículos"" se refiere a un conjunto de vehículos que comparten características comunes en cuanto a su diseño, tecnología o propósito. Esta definición se basa en la información proporcionada sobre variantes relacionadas con vehículos de motor y vehículos articulados, lo cual sugiere que la familia de vehículos abarca diferentes tipos de vehículos que pueden compartir elementos como la plataforma, la suspensión, el sistema de transmisión o incluso el tipo de combustible utilizado.";DOCE C 77/1997;Variants: familia de vehículos | Domains: land transport, technology and technical regulations | Context: Ref: DOCE C 77/1997
punto de tangencia;"El término ""punto de tangencia"" se refiere al punto en el que dos líneas o curvas se encuentran tocando mutuamente sin cruzarse. En el contexto de la terminología relacionada con la navegación y la geografía, el punto de tangencia puede referirse al lugar donde dos rutas o trayectos se encuentran o se cruzan. En general, se utiliza para describir la intersección entre dos objetos geométricos o espacios.";TERMCAT;Variants: punto de tangencia | Domains: land transport | Context: Ref: TERMCAT
puente móvil;"El término ""puente móvil"" se refiere a una estructura que permite cruzar sobre obstáculos como ríos o vías férreas. Se caracteriza por ser capaz de moverse entre dos puntos de conexión, facilitando así el tráfico terrestre.";TERMCAT;Variants: puente móvil | Domains: land transport | Context: Ref: TERMCAT
