term;definition;source;info_semantica
televisión de calidad convencional;Televisión de calidad convencional La televisión de calidad convencional se refiere a la transmisión de señales de video y audio de alta definición (H.;CCITT, Rec.I. 113;Variants: televisión de calidad convencional | Domains: EDUCATION AND COMMUNICATIONS | Context: televisión definida por las normas de televisión convencionales de 625 líneas y 525 líneas, como los sistemas NTSC, PAL y SECAM | Ref: CCITT, Rec.I. 113
carga;Carga La carga se refiere a la cantidad o peso de información, datos o procesos que se cargan o se transfieren en un sistema informático, como una bas.;"Valentín López, Gema: <i>Informática básica: sistema operativo, Internet y correo electrónico</i>, Editorial CEP, 2014, <a href=""https://books.google.be/books?id=0OpCDwAAQBAJ&amp;lpg=PP1&amp;hl=es&amp;pg=PA4#v=onepage&amp;q&amp;f=false"" target=""_blank"">https://books.google.be/books?id=0OpCDwAAQBAJ&amp;lpg=PP1&amp;hl=es&amp;pg=PA4#v=onepage&amp;q&amp;f=false</a> [23.4.2018]";"Variants: carga | Domains: EDUCATION AND COMMUNICATIONS | Context: Transferencia de un archivo desde un equipo informático a un servidor. | Ref: Valentín López, Gema: <i>Informática básica: sistema operativo, Internet y correo electrónico</i>, Editorial CEP, 2014, <a href=""https://books.google.be/books?id=0OpCDwAAQBAJ&amp;lpg=PP1&amp;hl=es&amp;pg=PA4#v=onepage&amp;q&amp;f=false"" target=""_blank"">https://books.google.be/books?id=0OpCDwAAQBAJ&amp;lpg=PP1&amp;hl=es&amp;pg=PA4#v=onepage&amp;q&amp;f=false</a> [23.4.2018]"
onda reflejada en el suelo;Onda reflejada en el suelo La onda reflejada en el suelo es una manifestación del fenómeno de reflexión que ocurre cuando una onda electromagnética, c.;DANTERM 15054;Variants: onda reflejada en el suelo | Domains: EDUCATION AND COMMUNICATIONS | Context: la parte de la onda de suelo que se refleja sobre la superficie terrestre | Ref: DANTERM 15054
intercambio de archivos entre pares;El intercambio de archivos entre pares es un proceso mediante el cual dos o más sistemas informáticos comparten y transfieren archivos entre sí, gener.;"PE-ES, basado en:<br> Malmierca, M.: «Piratería editorial en Internet», <i>Revista CERLALC</i>, 2005 <a href=""http://www.cerlalc.org/Revista_Pirateria/pdf/n_art10.pdf"" target=""_blank"">http://www.cerlalc.org/Revista_Pirateria/pdf/n_art10.pdf</a> [30.7.2015]";"Variants: intercambio de archivos entre pares | Domains: EDUCATION AND COMMUNICATIONS | Context: Intercambio de archivos mediante programas informáticos que permiten a los usuarios poner a disposición del resto archivos almacenados en su ordenador, haciendo las veces de servidor, y acceder a su vez como clientes a los archivos de otros usuarios conectados en ese momento. | Ref: PE-ES, basado en:<br> Malmierca, M.: «Piratería editorial en Internet», <i>Revista CERLALC</i>, 2005 <a href=""http://www.cerlalc.org/Revista_Pirateria/pdf/n_art10.pdf"" target=""_blank"">http://www.cerlalc.org/Revista_Pirateria/pdf/n_art10.pdf</a> [30.7.2015]"
asíncrono;"El término ""asíncrono"" se refiere a la capacidad de realizar tareas o procesos sin necesidad de estar sincronizados con otros, es decir, pueden ejecut.";UIT-T, Rec.G. 701,1993,6018;Variants: asíncrono | Domains: EDUCATION AND COMMUNICATIONS | Context: característica esencial de una escala de tiempo o de una señal en virtud de la cual sus instantes significativos correspondientes no se presentan necesariamente con la misma cadencia media | Ref: UIT-T, Rec.G. 701,1993,6018
ciclo de instrucción;El ciclo de instrucción es una secuencia lógica de operaciones que se ejecutan en un procesador para realizar una tarea específica, como la suma o mul.;J.A. Alonso y J.M. Otero, Ingenieros;Variants: ciclo de instrucción | Domains: EDUCATION AND COMMUNICATIONS | Context: etapas elementales necesarias para ejecutar una instrucción | Ref: J.A. Alonso y J.M. Otero, Ingenieros
servicio de blog;Servicio de blog Un servicio de blog es una plataforma en línea que permite a los usuarios crear, publicar y gestionar contenido en forma de entradas .;"PE-ES, basado en : <p> -Wikipedia, La enciclopedia libre <a href=""http://es.wikipedia.org/wiki/WordPress"" target=""_blank"">http://es.wikipedia.org/wiki/WordPress</a> [24.3.2015] </p><p>-Wikipedia, La enciclopedia libre <a href=""http://es.wikipedia.org/wiki/Blogger"" target=""_blank"">http://es.wikipedia.org/wiki/Blogger</a> [24.3.2015]</p>";"Variants: servicio de blog | Domains: EDUCATION AND COMMUNICATIONS | Context: Plataforma que permite crear y publicar blogs. | Ref: PE-ES, basado en : <p> -Wikipedia, La enciclopedia libre <a href=""http://es.wikipedia.org/wiki/WordPress"" target=""_blank"">http://es.wikipedia.org/wiki/WordPress</a> [24.3.2015] </p><p>-Wikipedia, La enciclopedia libre <a href=""http://es.wikipedia.org/wiki/Blogger"" target=""_blank"">http://es.wikipedia.org/wiki/Blogger</a> [24.3.2015]</p>"
indicación de error;Indicación de error La indicación de error es una notificación que se envía a un usuario cuando su entrada o acción no cumple con los criterios establ.;CCITT, Libro rojo, X. 224;Variants: indicación de error | Domains: EDUCATION AND COMMUNICATIONS | Context: una indicación REINICIACION-R, o una indicación DESCONEXION-R con un código de motivo indicativo de un error, enviada por el proveedor SR y recibida por una entidad de transporte | Ref: CCITT, Libro rojo, X. 224
elemento software;El elemento software es una unidad básica de programación que se utiliza para realizar una función específica dentro de un sistema informático. Puede .;Mundo científico, mayo 1985;Variants: elemento software | Domains: EDUCATION AND COMMUNICATIONS | Context: parte fundamental de un sistema o de un programa | Ref: Mundo científico, mayo 1985
representación distribuida;La representación distribuida es una técnica de procesamiento de datos que permite la distribución de los datos y las operaciones entre varios nodos o.;TIBI-CENTAURUS;"Variants: representación distribuida | Domains: EDUCATION AND COMMUNICATIONS | Context: modelo en el cual el conocimiento de cualquier patrón individual no se almacena en las conexiones de una unidad especial reservada para ese patrón, sino que está distribuido en conexiones entre un gran número de unidades de proceso; 2) modelo en el cual cada entidad está representada por un patrón de actividad distribuido en muchos elementos computacionales y cada elemento computacional está implicado en representar muchas entidades diferentes | Ref: TIBI-CENTAURUS"
notación Iverson;La notación Iverson es una forma de representar expresiones lógicas utilizando números enteros, donde 1 representa la verdad y 0 la falsedad. Se utili.;Termcat;Variants: notación Iverson | Domains: EDUCATION AND COMMUNICATIONS | Context: conjunto especial de símbolos destinados a describir la estructura formal de los lenguajes de ordenador | Ref: Termcat
balanceo;El balanceo es una técnica utilizada en procesamiento de datos que implica la repetición de operaciones de lectura o escritura en un dispositivo de al.;Profs.A.Ribagorda Garnacho/J. Fernández González;Variants: balanceo | Domains: EDUCATION AND COMMUNICATIONS | Context: proceso de sumar módulo 2 un contador a una clave | Ref: Profs.A.Ribagorda Garnacho/J. Fernández González
partición a frecuencia elevada;La partición a frecuencia elevada es una técnica utilizada en el procesamiento de datos que implica dividir los datos en subconjuntos según su frecuen.;A. Soto López, Ing. de Sistemas, Alcatel Standard Eléctrica, SA, Madrid, 1994;Variants: partición a frecuencia elevada | Domains: EDUCATION AND COMMUNICATIONS | Context: configuración de sistema de banda ancha caracterizada por amplificadores bidireccionales en los que las señales de frecuencias de 5 MHz a 174 MHz se retransmiten en el sentido de retorno y las señales de frecuencias de 234 MHz para arriba se retransmiten en sentido de ida | Ref: A. Soto López, Ing. de Sistemas, Alcatel Standard Eléctrica, SA, Madrid, 1994
modelo;Modelo Un modelo es una representación simplificada o idealizada de un sistema, proceso o fenómeno real, que se utiliza para analizar, predecir o comp.;Propuesta de norma UNE 71-012,1987;Variants: modelo | Domains: EDUCATION AND COMMUNICATIONS | Context: en un lenguaje de programación, descripción de una serie de caracteres en la que cada posición se le ha asociado un símbolo que representa las propiedades del carácter que puede ocupar esa posición | Ref: Propuesta de norma UNE 71-012,1987
conectividad digital;Conectividad digital La conectividad digital se refiere a la capacidad de conectar dispositivos, sistemas o redes entre sí a través de una red digital.;"Consejo-ES a partir de diversas fuentes. Véase, por ejemplo:<div>Duarte, F. y Pires, H. F.: <a href=""http://www.ub.edu/geocrit/aracne/aracne-150.htm"" target=""_blank"">«Inclusión digital, tres conceptos clave: conectividad, accesibilidad, comunicabilidad»<time datetime=""12.10.2021""> (12.10.2021)</time></a>, <i>Ar@cne<br>REVISTA ELECTRÓNICA DE RECURSOS EN INTERNET<br>SOBRE GEOGRAFÍA Y CIENCIAS SOCIALES, </i>n.º 150, 1.8.2011, Universidad de Barcelona.</div>";"Variants: conectividad digital | Domains: EDUCATION AND COMMUNICATIONS | Context: Capacidad de acceso a tecnologías digitales y de uso de las mismas para conectarse a internet y compartir datos. | Ref: Consejo-ES a partir de diversas fuentes. Véase, por ejemplo:<div>Duarte, F. y Pires, H. F.: <a href=""http://www.ub.edu/geocrit/aracne/aracne-150.htm"" target=""_blank"">«Inclusión digital, tres conceptos clave: conectividad, accesibilidad, comunicabilidad»<time datetime=""12.10.2021""> (12.10.2021)</time></a>, <i>Ar@cne<br>REVISTA ELECTRÓNICA DE RECURSOS EN INTERNET<br>SOBRE GEOGRAFÍA Y CIENCIAS SOCIALES, </i>n.º 150, 1.8.2011, Universidad de Barcelona.</div>"
separador de grupo;El separador de grupo es una herramienta utilizada en el procesamiento de datos que permite identificar y separar grupos de registros o filas de datos.;Consejo-ES;Variants: separador de grupo | Domains: EDUCATION AND COMMUNICATIONS | Context: Carácter de control ASCII número 29 que se usa para separar grupos de caracteres. | Ref: Consejo-ES
descriptor de datos;El descriptor de datos es una etiqueta o identificador que se asigna a un conjunto de datos para describir su contenido, estructura y propiedades. Se .;Termcat;Variants: descriptor de datos | Domains: EDUCATION AND COMMUNICATIONS | Context: puntero que indica la posición en memoria de un elemento de datos | Ref: Termcat
soporte físico;El soporte físico se refiere a la infraestructura material que permite almacenar, procesar y transmitir datos, como discos duros, unidades de estado s.;"<i>Wikipedia</i>, <a href=""https://es.wikipedia.org/wiki/Hardware"" target=""_blank""><i>hardware</i> <time datetime=""13.3.2023""> (13.3.2023)</time></a>.";"Variants: soporte físico | Domains: EDUCATION AND COMMUNICATIONS | Context: Partes físicas, tangibles, de un sistema informático, sus componentes eléctricos, electrónicos, electromecánicos y mecánicos. | Ref: <i>Wikipedia</i>, <a href=""https://es.wikipedia.org/wiki/Hardware"" target=""_blank""><i>hardware</i> <time datetime=""13.3.2023""> (13.3.2023)</time></a>."
tiempo de adición;Tiempo de adición La definición del término 'tiempo de adición' es la siguiente: Tiempo de adición Es el período durante el cual se puede agregar o in.;Termcat;Variants: tiempo de adición | Domains: EDUCATION AND COMMUNICATIONS | Context: tiempo requerido en un ordenador digital para realizar una suma, sin incluir el tiempo necesario para obtener las cantidades desde la memoria, ni el de devolver el resultado a la memoria | Ref: Termcat
elemento de equipo lógico;El elemento de equipo lógico es una unidad básica de hardware que realiza una función específica dentro del sistema informático, como procesar instruc.;Mundo científico, mayo 1985;Variants: elemento de equipo lógico | Domains: EDUCATION AND COMMUNICATIONS | Context: parte fundamental de un sistema o de un programa | Ref: Mundo científico, mayo 1985
proveedor de contenidos de internet;El proveedor de contenidos de Internet es una entidad que ofrece contenido a través de la red, como sitios web, aplicaciones o servicios en línea. Su .;"Consejo-ES a partir de diversas fuentes. Véase, por ejemplo:<p>- Consumoteca&gt;Telecomunicaciones&gt;Internet <a href=""https://www.consumoteca.com/telecomunicaciones/internet/proveedor-de-contenido/"" target=""_blank"">https://www.consumoteca.com/telecomunicaciones/internet/proveedor-de-contenido/</a> [13.11.2017]</p><p>- Cordero, J.A.: La mediación de la información en Internet: evolución, tendencias y riesgos, Revista DÍGITOS n.º 1/2015 <a href=""https://revistadigitos.com/index.php/digitos/article/view/1"" target=""_blank"">https://revistadigitos.com/index.php/digitos/article/view/1</a> [13.11.2017]</p>";"Variants: proveedor de contenidos de internet | Domains: EDUCATION AND COMMUNICATIONS | Context: Toda persona, empresa o profesional que publica con regularidad información de cualquier tipo en internet, ya sea utilizando recursos propios o sirviéndose de los suministrados por un proveedor de acceso. | Ref: Consejo-ES a partir de diversas fuentes. Véase, por ejemplo:<p>- Consumoteca&gt;Telecomunicaciones&gt;Internet <a href=""https://www.consumoteca.com/telecomunicaciones/internet/proveedor-de-contenido/"" target=""_blank"">https://www.consumoteca.com/telecomunicaciones/internet/proveedor-de-contenido/</a> [13.11.2017]</p><p>- Cordero, J.A.: La mediación de la información en Internet: evolución, tendencias y riesgos, Revista DÍGITOS n.º 1/2015 <a href=""https://revistadigitos.com/index.php/digitos/article/view/1"" target=""_blank"">https://revistadigitos.com/index.php/digitos/article/view/1</a> [13.11.2017]</p>"
ecuaciones independientes;Las ecuaciones independientes son aquellas que no se relacionan entre sí, es decir, cada una tiene su propia solución única sin influir en la solución.;J.A. Alonso y J.M. Otero, Ingenieros;Variants: ecuaciones independientes | Domains: EDUCATION AND COMMUNICATIONS | Context: conjunto de ecuaciones ninguna de las cuales puede ser expresada como una combinación lineal de las otras | Ref: J.A. Alonso y J.M. Otero, Ingenieros
registrador;El registrador es la persona o entidad responsable de mantener registros de transacciones, documentos o eventos en un sistema informático. Su función .;"COM-ES, basado en: <br>Reglamento (CE) n.° 733/2002 del Parlamento Europeo y del Consejo, de 22 de abril de 2002, relativo a la aplicación del dominio de primer nivel «.eu», <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32002R0733"" target=""_blank"">CELEX:32002R0733/ES</a>";"Variants: registrador | Domains: EDUCATION AND COMMUNICATIONS | Context: Persona o entidad que proporciona a los interesados servicios de registro de nombres de dominio «.eu». | Ref: COM-ES, basado en: <br>Reglamento (CE) n.° 733/2002 del Parlamento Europeo y del Consejo, de 22 de abril de 2002, relativo a la aplicación del dominio de primer nivel «.eu», <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32002R0733"" target=""_blank"">CELEX:32002R0733/ES</a>"
método de dispersión;El método de dispersión es una técnica utilizada en procesamiento de datos que consiste en dividir los datos en subconjuntos o particiones, con el fin.;"Blog de Martín Cruz, «Blogueando sobre programación», <a href=""http://blog.martincruz.me/2013/03/metodo-de-dispersion-hashing-en-c.html"" target=""_blank"">http://blog.martincruz.me/2013/03/metodo-de-dispersion-hashing-en-c.html</a> [17.11.2017]";"Variants: método de dispersión | Domains: EDUCATION AND COMMUNICATIONS | Context: Método que permite encontrar, con el mínimo esfuerzo, una clave dada dentro de un conjunto de elementos, aplicando cálculos o transformaciones aritméticas sobre la clave buscada para producir directamente una dirección en una tabla o archivo de acceso directo. | Ref: Blog de Martín Cruz, «Blogueando sobre programación», <a href=""http://blog.martincruz.me/2013/03/metodo-de-dispersion-hashing-en-c.html"" target=""_blank"">http://blog.martincruz.me/2013/03/metodo-de-dispersion-hashing-en-c.html</a> [17.11.2017]"
palabra de datos;La palabra de datos es una unidad básica de almacenamiento que contiene información numérica o alfanumérica. Se utiliza comúnmente en sistemas de proc.;J.A. Alonso y J.M. Otero, Ingenieros;Variants: palabra de datos | Domains: EDUCATION AND COMMUNICATIONS | Context: unidad de datos almacenada en una palabra simple | Ref: J.A. Alonso y J.M. Otero, Ingenieros
función (N);La función (N) se refiere a la capacidad de procesar una cantidad determinada de datos o tareas en un sistema informático, medida generalmente en unid.;CCITT, Libro rojo, X. 200;Variants: función (N) | Domains: EDUCATION AND COMMUNICATIONS | Context: parte de la actividad de las entidades (N) | Ref: CCITT, Libro rojo, X. 200
actividad;Actividad La actividad se refiere a la realización de acciones o tareas específicas, generalmente relacionadas con un proceso o procedimiento determin.; J.A. Alonso y J.M. Otero, Ingenieros.;Variants: actividad | Domains: EDUCATION AND COMMUNICATIONS | Context: empleo o modificación de la información contenida en un archivo | Ref: J.A. Alonso y J.M. Otero, Ingenieros.
registro de estado;El registro de estado es una base de datos que almacena la información actualizada sobre el estado de los procesos, incluyendo su progreso, estatus y .;Termcat;Variants: registro de estado | Domains: EDUCATION AND COMMUNICATIONS | Context: registro utilizado en un ordenador para guardar la información sobre el estado de una unidad funcional como, por ejemplo, un microprocesador, un controlador de disco flexible o un controlador de acceso directo a memoria | Ref: Termcat
registro de datos;El registro de datos es la acción o proceso de almacenar, organizar y mantener una base de datos que contiene información sobre individuos, organizaci.;Consejo-ES, a partir de Council-EN.;Variants: registro de datos | Domains: EDUCATION AND COMMUNICATIONS | Context: Huella electrónica que deja una persona, empresa, etc. al realizar actividades u operaciones en línea. | Ref: Consejo-ES, a partir de Council-EN.
supercomputación;La supercomputación se refiere a la capacidad de procesar grandes cantidades de datos a velocidades extremadamente altas, utilizando sistemas informát.;"COM-ES, basado en «10 respuestas a la supercomputación», El Cultural, <a href=""https://www.elcultural.com/revista/ciencia/10-respuestas-a-la-supercomputacion/9153"" target=""_blank"">https://www.elcultural.com/revista/ciencia/10-respuestas-a-la-supercomputacion/9153</a> [6.7.2018]";"Variants: supercomputación | Domains: EDUCATION AND COMMUNICATIONS | Context: Realización de cálculos numéricos a gran escala, tanto en volumen de datos como en velocidad de procesado, mediante ordenadores de gran potencia denominados «superordenadores». | Ref: COM-ES, basado en «10 respuestas a la supercomputación», El Cultural, <a href=""https://www.elcultural.com/revista/ciencia/10-respuestas-a-la-supercomputacion/9153"" target=""_blank"">https://www.elcultural.com/revista/ciencia/10-respuestas-a-la-supercomputacion/9153</a> [6.7.2018]"
réplica;La réplica es la copia exacta de una pieza o documento original, realizada mediante técnicas de reproducción digital o física. En el contexto del proc.;COM-ES a partir de la Recomendación de la Fundéu de 13 de agosto de 2018, https://www.fundeu.es/recomendacion/duplicar-o-enviar-alternativas-a-screen-mirroring/ [16.08.2018];Variants: réplica | Domains: EDUCATION AND COMMUNICATIONS | Context: Función que permite transferir contenidos desde un dispositivo electrónico a otro, generalmente desde un dispositivo móvil a un ordenador o un televisor | Ref: COM-ES a partir de la Recomendación de la Fundéu de 13 de agosto de 2018, https://www.fundeu.es/recomendacion/duplicar-o-enviar-alternativas-a-screen-mirroring/ [16.08.2018]
objetivo de evaluación;El objetivo de evaluación es la meta o propósito específico que se busca lograr a través del proceso de evaluación, generalmente relacionado con la me.;Profs A. Ribagorda Garnacho/J. Fernández González;Variants: objetivo de evaluación | Domains: EDUCATION AND COMMUNICATIONS | Context: sistema o producto de T.I. que se somete a una evaluación de seguridad | Ref: Profs A. Ribagorda Garnacho/J. Fernández González
tasa de falso rechazo;La tasa de falso rechazo es la proporción de muestras que se clasifican como negativas cuando en realidad son positivas. Se utiliza comúnmente en prue.;"Enciclopedia Libre Universal en Español <a href=""http://enciclopedia.us.es/index.php/Error_tipo_I_y_tipo_II"" target=""_blank"">http://enciclopedia.us.es/index.php/Error_tipo_I_y_tipo_II</a> <br>A. K. Jain et al., Biometrics: A grand Challenge, Proceedings of International Conference on Pattern Recognition, Cambridge, UK., agosto de 2004, apartado 2.1 (en inglés) <a href=""http://biometrics.cse.msu.edu/biometricsgrandchallenge.pdf"" target=""_blank"">http://biometrics.cse.msu.edu/biometricsgrandchallenge.pdf</a>";"Variants: tasa de falso rechazo | Domains: EDUCATION AND COMMUNICATIONS | Context: En un estudio de investigación, el error tipo I es el error que se comete cuando el investigador rechaza la hipótesis nula (en el caso de la biometría, la correspondencia de la persona considerada con su perfil registrado) siendo ésta verdadera. | Ref: Enciclopedia Libre Universal en Español <a href=""http://enciclopedia.us.es/index.php/Error_tipo_I_y_tipo_II"" target=""_blank"">http://enciclopedia.us.es/index.php/Error_tipo_I_y_tipo_II</a> <br>A. K. Jain et al., Biometrics: A grand Challenge, Proceedings of International Conference on Pattern Recognition, Cambridge, UK., agosto de 2004, apartado 2.1 (en inglés) <a href=""http://biometrics.cse.msu.edu/biometricsgrandchallenge.pdf"" target=""_blank"">http://biometrics.cse.msu.edu/biometricsgrandchallenge.pdf</a>"
disponibilidad del equipo lógico;La disponibilidad del equipo lógico se refiere a la capacidad del sistema informático para estar disponible y accesible cuando sea necesario, garantiz.;TIBI-CENTAURUS;Variants: disponibilidad del equipo lógico | Domains: EDUCATION AND COMMUNICATIONS | Context: probabilidad de que el programa funcione con éxito, según las especificaciones, en un punto dado en el tiempo | Ref: TIBI-CENTAURUS
refinamiento paso a paso;El refinamiento paso a paso es un método utilizado en el procesamiento de datos que implica iterar sobre una función objetivo, ajustando los parámetro.;TIBI-CENTAURUS;Variants: refinamiento paso a paso | Domains: EDUCATION AND COMMUNICATIONS | Context: metodología de desarrollo de un sistema según la cual la definición de los datos y las etapas del proceso están determinadas primero de modo amplio y luego con niveles crecientes de detalle | Ref: TIBI-CENTAURUS
infraestructura de clave pública;La infraestructura de clave pública (PKI, por sus siglas en inglés) es un conjunto de tecnologías y procesos que permiten la creación, distribución, u.;"<a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32013D0001(01)"" target=""_blank"">2013/132/UE: Decisión del Banco Central Europeo, de 11 de enero de 2013 , por la que se establece el marco de una infraestructura de clave pública para el Sistema Europeo de Bancos Centrales (BCE/2013/1) (DO L 74 de 16.3.2013, p. 30)<br></a>";"Variants: infraestructura de clave pública | Domains: EDUCATION AND COMMUNICATIONS | Context: Conjunto de personas, políticas, procedimientos y sistemas informáticos necesarios para la prestación de servicios de autenticación, encriptado, integridad y no repudio por medio de criptografía de claves públicas y privadas y certificados electrónicos. | Ref: <a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32013D0001(01)"" target=""_blank"">2013/132/UE: Decisión del Banco Central Europeo, de 11 de enero de 2013 , por la que se establece el marco de una infraestructura de clave pública para el Sistema Europeo de Bancos Centrales (BCE/2013/1) (DO L 74 de 16.3.2013, p. 30)<br></a>"
aumento de la memoria;"Aumento de la memoria La definición del término 'aumento de la memoria' es: ""Proceso por el cual se amplía o incrementa la capacidad de almacenamiento.";J.A. Alonso y J.M. Otero, Ingenieros;Variants: aumento de la memoria | Domains: EDUCATION AND COMMUNICATIONS | Context: memoria de ordenador que se añade externamente y que es totalmente compatible con el sistema informático | Ref: J.A. Alonso y J.M. Otero, Ingenieros
