term;definition;source;info_semantica
requerimientos de recursos propios por riesgo específico;# requerimientos de recursos propios por riesgo específico ## Definición Los requisitos de recursos propios por riesgo específico son los requisitos q.;"Consejo-ES; véase Banco de Pagos Internacionales, Comité de Supervisión Bancaria de Basilea: Enmienda al Acuerdo de Capital para incorporar riesgos de mercado, punto I.b)11 <a href=""http://www.bis.org/publ/bcbs119es.pdf"" target=""_blank"">http://www.bis.org/publ/bcbs119es.pdf</a>";"Variants: requerimientos de recursos propios por riesgo específico | Domains: FINANCE | Context: Requisito de capital propio exigible a una entidad financiera para protegerse frente a movimientos adversos en el precio de un valor debido a factores relacionados con su emisor. Se calcula separadamente del requisito de capital para protegerse frente al riesgo general de mercado. | Ref: Consejo-ES; véase Banco de Pagos Internacionales, Comité de Supervisión Bancaria de Basilea: Enmienda al Acuerdo de Capital para incorporar riesgos de mercado, punto I.b)11 <a href=""http://www.bis.org/publ/bcbs119es.pdf"" target=""_blank"">http://www.bis.org/publ/bcbs119es.pdf</a>"
venta verdadera;## venta verdadera ### Definición de venta verdadera La venta verdadera es una figura jurídica que se utiliza en el derecho civil español, en la cual .;"Propuesta de Reglamento del Parlamento Europeo y del Consejo por el que se establecen normas comunes sobre la titulización y se crea un marco europeo para la titulización simple, transparente y normalizada, y por el que se modifican las Directivas 2009/65/CE, 2009/138/CE y 2011/61/UE y los Reglamentos (CE) nº 1060/2009 y (UE) nº 648/2012, COM(2015) 0472 final, <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:52015PC0472"" target=""_blank"">CELEX:52015PC0472/ES</a> [30.11.2015]";"Variants: venta verdadera | Domains: FINANCE | Context: Titulización por la cual la propiedad de las exposiciones subyacentes se transfiere o se asigna de forma efectiva a un vehículo especializado en titulizaciones. | Ref: Propuesta de Reglamento del Parlamento Europeo y del Consejo por el que se establecen normas comunes sobre la titulización y se crea un marco europeo para la titulización simple, transparente y normalizada, y por el que se modifican las Directivas 2009/65/CE, 2009/138/CE y 2011/61/UE y los Reglamentos (CE) nº 1060/2009 y (UE) nº 648/2012, COM(2015) 0472 final, <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:52015PC0472"" target=""_blank"">CELEX:52015PC0472/ES</a> [30.11.2015]"
ayuda financiera intragrupo;## ayuda financiera intragrupo ### Definición de ayuda financiera intragrupo ayuda financiera intragrupo ### Definición de ayuda financiera intragrupo.;"COM-ES, a partir de:<div><a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:02014L0059-20210626"" target=""_blank"">Directiva 2014/59/UE del Parlamento Europeo y del Consejo por la que se establece un marco para la recuperación y la resolución de entidades de crédito y empresas de servicios de inversión</a>, artículo 19 (DO L 173 de 12.6.2014, p. 190)</div>";"Variants: ayuda financiera intragrupo | Domains: FINANCE | Context: Ayuda financiera de una empresa matriz a sus filiales, de las filiales a la empresa matriz o entre filiales de un grupo, en forma de préstamo, concesión de garantías, suministro de activos para uso como garantía, o cualquier combinación de estas formas de ayuda financiera. | Ref: COM-ES, a partir de:<div><a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:02014L0059-20210626"" target=""_blank"">Directiva 2014/59/UE del Parlamento Europeo y del Consejo por la que se establece un marco para la recuperación y la resolución de entidades de crédito y empresas de servicios de inversión</a>, artículo 19 (DO L 173 de 12.6.2014, p. 190)</div>"
deuda prioritaria;1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34.;Consejo-ES;Variants: deuda prioritaria | Domains: FINANCE | Context: Título de crédito cuyo pago tiene prelación respecto de otros en caso de insolvencia o liquidación del deudor. | Ref: Consejo-ES
liquidación por compensación exigible anticipadamente;> liquidación por compensación exigible anticipadamente Ejemplos de uso: > El artículo 10 del Reglamento (UE) n.º 2016/399 del Parlamento Europeo y de.;"Consejo-ES; véase Directiva por la que se establece un marco para la reestructuración y la resolución de entidades de crédito y empresas de servicios de inversión (...), art. 2.1.98 <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32014L0059"" target=""_blank"">CELEX:32014L0059/ES</a>";"Variants: liquidación por compensación exigible anticipadamente | Domains: FINANCE | Context: Forma especial de compensación que surge a raíz de ciertos acontecimientos predefinidos, tales como una falta de pago. Está destinada a reducir la extensión del riesgo sobre contratos abiertos si se cumplen ciertas condiciones especificadas por el contrato antes de la fecha de liquidación.  <br>Si se produce un supuesto de ejecución (independientemente de cómo o dónde se defina), se adelanta el vencimiento de las obligaciones de las partes de modo que sean inmediatamente ejecutables o se extingan, convirtiéndose o quedando sustituidas las obligaciones en ambos casos por una única deuda neta. | Ref: Consejo-ES; véase Directiva por la que se establece un marco para la reestructuración y la resolución de entidades de crédito y empresas de servicios de inversión (...), art. 2.1.98 <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32014L0059"" target=""_blank"">CELEX:32014L0059/ES</a>"
cooperativa de crédito;## cooperativa de crédito ### Definición y significado La cooperativa de crédito es una entidad financiera que ofrece servicios bancarios a sus socios.;"Consejo-ES, a partir del sitio web de la Unión Nacional de Cooperativas de Crédito ˃ <a href=""https://www.unacc.com/sector-de-cooperativas-de-credito/faq/#toggle-id-14"" target=""_blank"">Preguntas frecuentes<time datetime=""23.6.2020""> (23.6.2020)</time></a>.";"Variants: cooperativa de crédito | Domains: FINANCE | Context: Sociedades cooperativas con personalidad jurídica y condición de entidades de crédito, cuyo objeto social es servir a las necesidades financieras de sus socios y de terceros mediante el ejercicio de las actividades propias de las entidades de crédito. Están autorizadas por tanto para captar fondos reembolsables de socios y de clientes en general, por ejemplo en forma de depósitos, y utilizarlos para conceder préstamos o créditos. | Ref: Consejo-ES, a partir del sitio web de la Unión Nacional de Cooperativas de Crédito ˃ <a href=""https://www.unacc.com/sector-de-cooperativas-de-credito/faq/#toggle-id-14"" target=""_blank"">Preguntas frecuentes<time datetime=""23.6.2020""> (23.6.2020)</time></a>."
plazo de reembolso;"## plazo de reembolso ### migración #### definición - (noun) the time during which something is valid or in force; ""the guarantee covers a period of o.";"Consejo-ES; véase la Directiva 2014/49/UE relativa a los sistemas de garantía de depósitos (refundición), art. 8 (DO L 173/2014, p. 149) <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:02014L0049-20140702"" target=""_blank"">CELEX:02014L0049-20140702/ES</a>";"Variants: plazo de reembolso | Domains: FINANCE | Context: Plazo en el que un sistema de garantía de depósitos <a href=""/entry/result/874803/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:874803</a> debe satisfacer las reclamaciones de depositantes <a href=""/entry/result/856665/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:856665</a> relativas a depósitos no disponibles <a href=""/entry/result/1443526/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:1443526</a> . | Ref: Consejo-ES; véase la Directiva 2014/49/UE relativa a los sistemas de garantía de depósitos (refundición), art. 8 (DO L 173/2014, p. 149) <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:02014L0049-20140702"" target=""_blank"">CELEX:02014L0049-20140702/ES</a>"
BCN gestor;## BCN gestor ### Definición BCN gestor is a Spanish company that provides immigration services to individuals and businesses seeking to relocate to S.;"Orientación del Banco Central Europeo, de 26 de abril de 2007, sobre el sistema automatizado transeuropeo de transferencia urgente para la liquidación bruta en tiempo real (TARGET2) (BCE/2007/2), <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32007O0002"" target=""_blank"">CELEX:32007O0002/ES</a>";"Variants: BCN gestor | Domains: FINANCE | Context: BCN AL [ <a href=""/entry/result/3528083/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:3528083</a> ] del sistema integrante de TARGET2 en el que participa el gestor del grupo AL [ <a href=""/entry/result/3528079/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:3528079</a> ]. | Ref: Orientación del Banco Central Europeo, de 26 de abril de 2007, sobre el sistema automatizado transeuropeo de transferencia urgente para la liquidación bruta en tiempo real (TARGET2) (BCE/2007/2), <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32007O0002"" target=""_blank"">CELEX:32007O0002/ES</a>"
salida neta de liquidez;Salida neta de liquidez es la diferencia entre las entradas y salidas de liquidez que se producen en una economía durante un período determinado. Es u.;"Propuesta de Directiva del Parlamento Europeo y del Consejo sobre la emisión de bonos garantizados y la supervisión pública de los bonos garantizados, y por la que se modifican la Directiva 2009/65/CE y la Directiva 2014/59/UE, COM(2018) 94 final, <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:52018PC0094"" target=""_blank"">CELEX:52018PC0094/ES</a> [17.1.2018]";"Variants: salida neta de liquidez | Domains: FINANCE | Context: Todos los pasivos, incluidos los pagos de principal e intereses y los pagos en virtud de contratos de derivados, del programa de bonos garantizados, una vez deducidas las entradas procedentes de los activos del conjunto de cobertura [ <a href=""/entry/result/3524199/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:3524199</a> ]. | Ref: Propuesta de Directiva del Parlamento Europeo y del Consejo sobre la emisión de bonos garantizados y la supervisión pública de los bonos garantizados, y por la que se modifican la Directiva 2009/65/CE y la Directiva 2014/59/UE, COM(2018) 94 final, <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:52018PC0094"" target=""_blank"">CELEX:52018PC0094/ES</a> [17.1.2018]"
agencia externa de calificación crediticia designada;## agencia externa de calificación crediticia designada ### Definición agencia externa de calificación crediticia designada ### Origen La definición f.;"Reglamento (UE) n.º 575/2013 del Parlamento Europeo y del Consejo, de 26 de junio de 2013, sobre los requisitos prudenciales de las entidades de crédito y las empresas de inversión, y por el que se modifica el Reglamento (UE) n.º 648/2012 (Texto pertinente a efectos del EEE), <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:02013R0575-20150118"" target=""_blank"">CELEX:02013R0575-20150118/ES</a> [21.6.2016]";"Variants: agencia externa de calificación crediticia designada | Domains: FINANCE | Context: Agencia externa de calificación crediticia [ <a href=""/entry/result/2213655/all"" id=""ENTRY_TO_ENTRY_CONVERTER"" target=""_blank"">IATE:2213655</a> ] designada por una entidad. | Ref: Reglamento (UE) n.º 575/2013 del Parlamento Europeo y del Consejo, de 26 de junio de 2013, sobre los requisitos prudenciales de las entidades de crédito y las empresas de inversión, y por el que se modifica el Reglamento (UE) n.º 648/2012 (Texto pertinente a efectos del EEE), <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:02013R0575-20150118"" target=""_blank"">CELEX:02013R0575-20150118/ES</a> [21.6.2016]"
cuenta bancaria;## cuentabancaria ### Definición y significado de cuentabancaria cuentabancaria (f) 1. n. f. Cuenta corriente o cuenta de ahorros abierta en una entid.;"<a href=""http://diccionarioempresarial.wolterskluwer.es/Content/Documento.aspx?params=H4sIAAAAAAAEAMtMSbF1jTAAASNjAzNztbLUouLM_DzbsMz01LySVAADji-vIAAAAA==WKE"" target=""_blank""><i> Diccionario empresarial </i><time datetime=""17.9.2019""> (17.9.2019)</time></a> Wolters Kluwer";"Variants: cuenta bancaria | Domains: FINANCE | Context: Expresión referida a los distintos contratos que se pueden firmar entre una entidad bancaria y un cliente, por los que el segundo es acreedor o deudor de la primera. | Ref: <a href=""http://diccionarioempresarial.wolterskluwer.es/Content/Documento.aspx?params=H4sIAAAAAAAEAMtMSbF1jTAAASNjAzNztbLUouLM_DzbsMz01LySVAADji-vIAAAAA==WKE"" target=""_blank""><i> Diccionario empresarial </i><time datetime=""17.9.2019""> (17.9.2019)</time></a> Wolters Kluwer"
valor preferente;1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. # Definición de valor preferente ## 1. Valor preferente ## 2. Valor preferente .;"COM-ES a partir de diversas fuentes y, en particular, del <i>Diccionario de términos contables</i> de la Fundación Universitaria San Martín (Colombia), <a href=""http://www.sanmartin.edu.co/academicos_new/contaduria/diccionario/DICCIONARIO_DE_TERMINOS_CONTABLES_S-Z.doc."" target=""_blank"">http://www.sanmartin.edu.co/academicos_new/contaduria/diccionario/DICCIONARIO_DE_TERMINOS_CONTABLES_S-Z.doc.</a> [17.9.2015]";"Variants: valor preferente | Domains: FINANCE | Context: Título o valor con prelación respecto de otros títulos o valores en la estructura de capital de la compañía emisora. | Ref: COM-ES a partir de diversas fuentes y, en particular, del <i>Diccionario de términos contables</i> de la Fundación Universitaria San Martín (Colombia), <a href=""http://www.sanmartin.edu.co/academicos_new/contaduria/diccionario/DICCIONARIO_DE_TERMINOS_CONTABLES_S-Z.doc."" target=""_blank"">http://www.sanmartin.edu.co/academicos_new/contaduria/diccionario/DICCIONARIO_DE_TERMINOS_CONTABLES_S-Z.doc.</a> [17.9.2015]"
entidad de crédito;## entidad de crédito ### migración #### definición - n. una institución financiera que ofrece servicios bancarios, como ahorro, préstamos, cheques, e.;"<a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32013R0575"" target=""_blank"">Reglamento (UE) n. ° 575/2013 sobre los requisitos prudenciales de las entidades de crédito y las empresas de inversión, y por el que se modifica el Reglamento (UE) n ° 648/2012</a>, DO L 176 de 27.6.2013, p. 1, art. 4.1) (Definiciones)";"Variants: entidad de crédito | Domains: FINANCE | Context: Empresa cuya actividad consiste en recibir del público depósitos u otros fondos reembolsables y en conceder créditos por cuenta propia. | Ref: <a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32013R0575"" target=""_blank"">Reglamento (UE) n. ° 575/2013 sobre los requisitos prudenciales de las entidades de crédito y las empresas de inversión, y por el que se modifica el Reglamento (UE) n ° 648/2012</a>, DO L 176 de 27.6.2013, p. 1, art. 4.1) (Definiciones)"
entidad originadora;1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34.;"Directiva 2006/48/CE relativa al acceso a la actividad de las entidades de crédito y a su ejercicio (refundición) <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32006L0048"" target=""_blank"">CELEX:32006L0048/ES</a>";"Variants: entidad originadora | Domains: FINANCE | Context: Entidad que, por sí misma o a través de entidades conexas, ha participado directa o indirectamente en el acuerdo inicial que creó las obligaciones u obligaciones potenciales del acreedor o acreedor potencial y que dio lugar a la titulización de la exposición; o entidad que adquiere las exposiciones de un tercero, las incluye en su balance y a continuación las tituliza. | Ref: Directiva 2006/48/CE relativa al acceso a la actividad de las entidades de crédito y a su ejercicio (refundición) <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32006L0048"" target=""_blank"">CELEX:32006L0048/ES</a>"
protección del inversor;## protección del inversor ### migración #### definición - 1. (Investment protection) The term refers to the legal and institutional frameworks that p.;"Consejo-ES a partir de diversas fuentes. Véase, por ejemplo:<p>- Comisión Nacional del Mercado de Valores (CNMV), Guía informativa sobre la DMIF <a href=""https://www.esma.europa.eu/sites/default/files/library/2015/11/08_003_uu_spanish.pdf"" target=""_blank"">https://www.esma.europa.eu/sites/default/files/library/2015/11/08_003_uu_spanish.pdf</a> [22.11.2018]</p><p>- Directiva 2014/65/UE del Parlamento Europeo y del Consejo relativa a los mercados de instrumentos financieros, sección 2 (artículos 24 a 30) (DO L 173/2014, p. 349) <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32014L0065"" target=""_blank"">CELEX:32014L0065/ES</a></p>";"Variants: protección del inversor | Domains: FINANCE | Context: Medidas que fomentan que las entidades financieras actúen de manera honesta, imparcial y profesional al prestar servicios de inversión. | Ref: Consejo-ES a partir de diversas fuentes. Véase, por ejemplo:<p>- Comisión Nacional del Mercado de Valores (CNMV), Guía informativa sobre la DMIF <a href=""https://www.esma.europa.eu/sites/default/files/library/2015/11/08_003_uu_spanish.pdf"" target=""_blank"">https://www.esma.europa.eu/sites/default/files/library/2015/11/08_003_uu_spanish.pdf</a> [22.11.2018]</p><p>- Directiva 2014/65/UE del Parlamento Europeo y del Consejo relativa a los mercados de instrumentos financieros, sección 2 (artículos 24 a 30) (DO L 173/2014, p. 349) <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32014L0065"" target=""_blank"">CELEX:32014L0065/ES</a></p>"
